date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NE.a.mf;SB.SO.a.mf;SB.SE.a.mf;SB.NO.a.tin;SB.NE.a.tin;SB.SO.a.tin;SB.SE.a.tin;SB.NO.a.tout;SB.NE.a.tout;SB.SO.a.tout;SB.SE.a.tout;SB.NO.a.pin;SB.NE.a.pin;SB.SO.a.pin;SB.SE.a.pin;SB.NO.a.pout;SB.NE.a.pout;SB.SO.a.pout;SB.SE.a.pout;elevation;zenith;azimuth;aoi;IAM;pr_geo;pr_shadows;pr_opt_peak;solar_fraction;SF.x.mf;SF.x.tin;SF.x.tout;SF.x.pin;SF.x.pout;SF.x.prth;SF.x.prop;SF.x.qabs;SF.x.qlst;SF.x.qlbk;SF.x.pwr;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk;SB.SO.x.mf;SB.SO.x.tin;SB.SO.x.tout;SB.SO.x.pin;SB.SO.x.pout;SB.SO.x.prth;SB.SO.x.prop;SB.SO.x.qabs;SB.SO.x.qlst;SB.SO.x.qlbk;SB.SE.x.mf;SB.SE.x.tin;SB.SE.x.tout;SB.SE.x.pin;SB.SE.x.pout;SB.SE.x.prth;SB.SE.x.prop;SB.SE.x.qabs;SB.SE.x.qlst;SB.SE.x.qlbk;SB.NO.x.mf;SB.NO.x.tin;SB.NO.x.tout;SB.NO.x.pin;SB.NO.x.pout;SB.NO.x.prth;SB.NO.x.prop;SB.NO.x.qabs;SB.NO.x.qlst;SB.NO.x.qlbk;SB.NE.x.mf;SB.NE.x.tin;SB.NE.x.tout;SB.NE.x.pin;SB.NE.x.pout;SB.NE.x.prth;SB.NE.x.prop;SB.NE.x.qabs;SB.NE.x.qlst;SB.NE.x.qlbk;SF.a.mf;SF.a.tin;SF.a.tout;SF.b.tout;SF.b.prth;SF.b.prop;SF.b.pwr;SF.a.pwr;SF.b.wpwr;SF.a.pin;SF.a.pout;SF.b.pout;SF.b.qabs;SF.b.qlst;SF.b.qlbk;LB.SO.a.mf;LB.SO.a.tin;LB.SO.a.tout;LB.SO.b.tout;LB.SO.a.pin;LB.SO.b.pout;LB.SO.b.prth;LB.SO.b.prop;LB.SO.b.qabs;LB.SO.b.qlst;LB.SO.b.qlbk;LB.SO.b.wpwr;SB.SO.b.tout;SB.SO.b.pout;SB.SO.b.prth;SB.SO.b.prop;SB.SO.b.qabs;SB.SO.b.qlst;SB.SO.b.qlbk;SB.SO.b.wpwr;LB.SE.a.mf;LB.SE.a.tin;LB.SE.a.tout;LB.SE.b.tout;LB.SE.a.pin;LB.SE.b.pout;LB.SE.b.prth;LB.SE.b.prop;LB.SE.b.qabs;LB.SE.b.qlst;LB.SE.b.qlbk;LB.SE.b.wpwr;SB.SE.b.tout;SB.SE.b.pout;SB.SE.b.prth;SB.SE.b.prop;SB.SE.b.qabs;SB.SE.b.qlst;SB.SE.b.qlbk;SB.SE.b.wpwr;LB.NO.a.mf;LB.NO.a.tin;LB.NO.a.tout;LB.NO.b.tout;LB.NO.a.pin;LB.NO.b.pout;LB.NO.b.prth;LB.NO.b.prop;LB.NO.b.qabs;LB.NO.b.qlst;LB.NO.b.qlbk;LB.NO.b.wpwr;SB.NO.b.tout;SB.NO.b.pout;SB.NO.b.prth;SB.NO.b.prop;SB.NO.b.qabs;SB.NO.b.qlst;SB.NO.b.qlbk;SB.NO.b.wpwr;LB.NE.a.mf;LB.NE.a.tin;LB.NE.a.tout;LB.NE.b.tout;LB.NE.a.pin;LB.NE.b.pout;LB.NE.b.prth;LB.NE.b.prop;LB.NE.b.qabs;LB.NE.b.qlst;LB.NE.b.qlbk;LB.NE.b.wpwr;SB.NE.b.tout;SB.NE.b.pout;SB.NE.b.prth;SB.NE.b.prop;SB.NE.b.qabs;SB.NE.b.qlst;SB.NE.b.qlbk;SB.NE.b.wpwr
12/02/2016 7:00;0,25011595;282,8767784;92450,95942;9,4125;66,69843878;54,7197265;55,30946233;73,457379;365,3911409;364,7896905;364,291873;364,9956847;361,1590537;359,5840605;358,9412844;359,965436;556883,0525;553240,8;571719,1714;557005,8833;489250,2707;489207,2938;505309,135;495408,3037;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 8:00;0,312695617;282,8405134;92436,33646;9,9375;73,52667036;61,4562933;61,66819494;80,90334943;362,5736978;362,2883403;362,5635856;362,4263822;359,1257254;357,8866177;357,2114122;358,1292305;549549,1031;551779,4045;571325,9;554332,113;467754,731;469085,9;493566,8632;470622,075;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 9:00;0,32379845;283,278951;92418,95696;9,2875;84,00762088;68,87309027;70,06935642;92,52023544;360,0721841;359,4263944;359,0047037;359,6398504;356,695859;355,5706185;355,1074198;355,7862433;590990,2298;577508,3733;613421,45;599821,3;488155,8531;493916,1146;498019,225;489185,9233;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 10:00;0,38082645;283,9280977;92376,41096;10,7875;89,86428196;74,9131622;74,813568;98,05448396;357,5553898;357,1335946;356,8854673;357,3783976;354,7564682;353,8064153;353,3562835;353,9329693;614392,6935;616332,4182;629249,4846;618502,6187;499225,0855;504689,3421;522229,8444;506136,9333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 11:00;0,480616617;284,4880321;92361,77772;11,5625;90,14722785;74,83406362;74,84771911;98,24200139;355,463964;355,0984558;354,8504988;355,2796515;353,0609287;352,3210692;351,9383569;352,3468155;614849,6567;617097,6385;629797,95;615199,6846;501732,5088;500903,1;520251,7441;508315,8733;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 12:00;0,536827167;285,0668787;92376,49651;12,425;89,97268662;74,947488;74,72065638;98,32607789;353,5973706;353,2483251;353,1510509;353,5832357;352,0240939;351,2301603;350,9580767;351,2490416;614451,4071;616655,4118;629461,48;613255,5125;498784,4478;504984,8786;517551,1909;511134,1536;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 13:00;0,509113917;285,3681103;92391,99984;11,8125;90,34418005;75,09293456;75,416211;98,91877473;352,2893128;352,1058259;351,9150909;352,3499666;350,3223513;349,8731789;349,4543217;349,7455725;614510,5333;616166,1208;629900,9286;612467,7667;496417,0704;501672,2;514561,65;506670,9706;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 14:00;0,408280333;285,9468548;92388,99418;11,5125;90,2771785;75,13065567;74,46187067;98,75360538;350,999042;350,6582311;350,4684511;350,8708157;349,3822262;348,65896;348,3971766;348,7069293;605757,1633;605756,4222;621199,6167;605582,2286;486411,1452;492841,7053;504321,1381;496378,624;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 15:00;0,268216967;285,5652953;92388,68713;10,5125;90,56206132;75,15459725;75,30139283;98,79868773;349,7349915;349,4868585;349,2371734;349,6033843;347,6538803;347,0147294;346,6021699;346,9918427;595876,3667;595671,65;619143,475;602743,0636;480579,937;487964,7422;498419,75;487151,15;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 16:00;0,2138473;285,4495751;92416,19798;11,3875;90,067906;75,18404763;74,28039567;98,78637615;348,4704177;348,0796838;347,9291115;348,3102002;345,8597352;345,0257476;344,6352173;345,1201599;595759,7675;593909,25;607928,25;600646,6828;479400,0394;487994,2071;496016,525;486363,425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 17:00;0,1803372;285,3892329;92453,66403;10,3125;83,68963923;70,57006159;70,34589957;94,01548638;346,6622528;346,3875937;346,1797941;346,5077576;343,93627;343,1733777;342,8357346;343,2519612;568849,8295;560430,0077;562052,7333;578685,1348;460838,3213;446188,95;490634;456106,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 18:00;0,1803372;285,6454892;92484,91007;9,8125;101,425757;87,168412;87,12136869;114,2379513;346,9230234;353,9672297;357,3615403;354,3511817;350,043123;357,5292746;359,9908985;353,4291434;731975,6156;733141,9024;737339,3528;745558,3277;570218,4295;572273,9493;603002,3784;593522,3532;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 19:00;0,184929583;285,9880991;92527,76693;9,475;117,3959847;98,47097513;97,334345;128,1187047;368,0956315;375,1998852;375,4173978;375,1268605;369,6556232;370,445838;368,3808186;370,5120225;779324,7685;812548,6429;826264,3625;824229,8256;609500,3508;624769,2035;641155,2053;637143,7081;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 20:00;0,194601967;286,2139976;92623,2888;10,0875;86,11625162;75,51634156;72,80141365;99,41101744;373,0429773;369,455793;364,3605378;369,9488955;364,3588212;361,6088043;361,8139409;362,4456568;637192,3196;625039,4914;636165,3636;606639,7277;563155,8534;522126,817;545625,4216;528853,1493;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 21:00;0,13104725;286,2201099;92688,55774;9,2;61,154697;51,041107;51,370801;67,58507417;367,7193783;367,2358659;366,6436341;367,4792464;362,255969;361,1398854;360,1547403;361,4208376;529944,6632;535830,5;545956,22;534513,1833;472744,9625;474657,5563;489438,7;480003,7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 22:00;0,135135033;286,1452245;92700,1526;9,55;61,85737723;51,47678;51,33889633;68,16613767;363,8455538;362,9357487;362,383572;363,0730768;359,7196729;357,7361265;357,1296847;358,3498164;532019,0211;532465,925;552813,5;536150,9529;472967,0818;474178,895;492197,9667;480518,5731;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
12/02/2016 23:00;0,167407433;286,1187032;92688,34898;10,4375;61,79626127;51,09477025;51,26655475;68,20219425;360,9597357;360,4123261;360,1624642;360,4997918;357,0185823;355,633465;354,9989858;355,9843214;529072,2636;531736,0333;547686,6;541149,76;467257,52;473574,6571;491290,1667;479489,7652;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 0:00;0,171925517;286,0062692;92690,81728;10,9875;61,46232513;51,10916717;51,389949;67,766915;358,633652;358,0669233;357,5785424;358,249394;354,7984279;353,2257244;352,606027;353,6694687;530324,8682;531985,25;547526,4;531304,4;467205,5676;473759,6708;486653,2353;478432,6813;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 1:00;0,152142967;285,8401983;92646,32057;10,825;61,76907893;51,29571033;51,761768;67,90470786;356,1457629;355,6401415;355,2109874;355,734554;352,5141876;351,0576416;350,4636923;351,4524628;521197,3;527098,65;539355,3;530665,8706;465284,3395;473634,17;485522,3;474520,7167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 2:00;0,154968517;285,6243559;92639,3685;11,3;61,75884991;51,10147375;51,23336;67,85982833;353,8548631;353,3728916;352,9450578;353,460042;350,3512551;348,7588094;348,2358149;349,2703609;519648,55;522051,8286;542239,2;531184,2333;460378,87;467257,5;478899,9667;468672,775;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 3:00;0,159947933;285,5481451;92633,73126;11,425;32,7574339;26,45404953;27,6155014;38,24245613;351,7949263;351,2284418;351,0224518;351,5844169;348,0372576;346,894282;346,3125404;347,0994171;475251,8103;446091,0389;448361,9094;433092,5793;437708,2649;424903,6176;433236,52;430793,7128;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 4:00;0,166619417;285,4293217;92616,48045;10,5125;61,9847115;51,39571;51,790573;67,98601458;349,755836;349,2765533;349,1513418;349,5996811;346,5555367;344,9902697;344,355409;345,4357323;530383,1308;527178,8;542239,15;532145,5333;463892,95;471442,0059;484619,2364;478152,25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 5:00;0,181683;285,369481;92658,07953;10,325;61,51840875;51,202206;51,590324;68,00926345;347,4862256;346,9712423;346,6450857;347,2072777;344,3356669;343,1151566;342,5965675;343,3959354;521482,1667;523226,7667;541369,4429;534548,75;462829,6818;465815,5333;477831,9;470248,2619;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 6:00;0,1756839;285,3052684;92671,04985;11,5125;70,28847058;60,64347506;60,50075789;76,02632984;345,6322837;345,2202964;344,9162114;345,409124;343,6195447;349,6651024;353,2011158;345,9707911;565162,5942;601259,225;610242,55;598996,1625;502358,0838;482568,7152;538013,4625;502142,7263;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 7:00;0,206579433;285,2410905;92687,24868;10,6875;93,89654126;78,1968868;77,91478624;103,081965;372,5902328;374,2883399;379,0851833;374,745887;368,9430379;375,263466;372,6595988;373,0088371;675257,992;678664,2125;689879,425;684672,3429;549900,8679;555580,4635;567367,9974;560196,35;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 8:00;0,2991702;285,3507603;92702,67373;10,4125;79,15093851;66,6684585;68,83260592;86,73366694;370,8129334;368,2899447;361,2911639;368,4822943;365,0609161;361,8456997;362,2980257;362,7657075;572039,6063;566945,8138;592013,363;568610,9633;469820,9953;495466,0871;503082,104;497080,031;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 9:00;0,460026167;285,4954421;92679,6961;10,7375;82,57359624;68,67608427;68,9831471;91,43984074;367,261615;367,9420183;367,5248289;368,131029;364,3345973;362,9108588;362,0897453;363,1697809;562797,0844;571986,2;595030,775;584301,57;465855,6292;482424,7333;503146,1647;465270,82;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 10:00;0,396899067;285,5351504;92664,67565;12,0875;89,15181182;73,97895033;73,89291625;97,1819366;363,8940662;363,4586535;363,4612968;363,5561847;361,5530144;360,8934567;360,5645347;360,8740943;601439,4679;598956,1;615298,25;603897,5474;488068,893;492625,3;504620,23;493372,95;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 11:00;0,527265333;285,8003834;92630,49895;12,075;89,28353;73,90232529;74,04097631;97,2075699;362,5204921;362,4007375;362,1461058;362,5284423;360,1587451;359,3823593;358,9720899;359,3697708;596610,0536;597674,3667;611239,4333;602801,3182;483391,8243;487805,3875;505127,0818;494822,9275;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 12:00;0,388632017;285,6434115;92729,93528;11,45;89,580697;74,58828;74,10977014;97,69276546;360,5633888;360,2234991;360,2313016;360,3698615;358,217636;357,4587997;357,0444277;357,5472992;602727,3692;599276,5643;624911,3;603802,6625;485455,5375;489634,5375;505068,8;498161,6611;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 13:00;0,375174067;285,7061603;92917,58702;10,3125;89,51703694;74,11107233;74,1984;97,78322;359,0261634;358,7451941;358,5101539;358,9242944;356,3645534;355,5491597;355,0547756;355,6387108;602602,9619;600598,3312;618639,9714;601799,9687;486567,6443;493713,375;504817,0429;495838,8848;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 14:00;0,337458133;285,7894227;92895,12411;9,45;90,03160707;74,691185;74,11594517;98,35847094;357,1835326;356,8386493;356,5995383;357,0134331;354,491726;353,5982295;353,1742253;353,7226843;599009,5125;599864,025;620532,0333;599276,55;483642,408;489983,7115;502825,775;494898,8167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 15:00;0,540866817;285,8460543;92922,01751;11,35;89,82399447;74,211498;74,09566633;98,19003429;355,1938233;354,8962769;354,7131688;355,0564916;352,9805359;352,3368047;351,8716021;352,2755769;596842,7595;599661,06;616580,0333;599074,1579;481343,9974;489415,2277;501092,4864;493902,1303;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 16:00;0,213409917;285,8826992;92966,5471;11,6125;90,09273532;74,255093;74,108299;98,29706971;353,3913772;353,1148106;352,9622244;353,2025496;351,4730596;350,6413614;350,3231223;350,7394947;597705,3806;599917,4;613656,05;598589,9048;478901,7065;490695,0214;499236,865;490855,2286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 17:00;0,136228633;285,5689523;93011,33819;10,375;83,98945693;68,4227314;68,93622629;91,2347026;352,0867524;351,7581389;351,7343931;352,00378;349,079245;348,2335256;347,7365652;348,3857311;579059,3651;555740,18;583975,8;585131,6571;474026,7;452165,04;491328,552;477007,9029;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 18:00;0,1697722;285,6884872;93082,28318;12,5125;71,17348546;56,70692744;57,85498979;76,94870294;350,5074663;350,0158899;349,6201098;350,2328081;346,9000026;345,6634691;345,1749015;346,0150889;515087,1088;512118,3471;524695,4;515575,6947;428860,8404;450043,776;452894,5235;450681,1923;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 19:00;0,187402067;285,6736963;93170,3598;11,1125;66,25509881;54,987329;55,1612924;73,41233727;348,2930343;347,8444759;347,5324422;347,9668786;344,948881;343,6733413;343,0931259;344,0238175;546600,6694;543792,0462;557477,6111;543392,78;473516,2191;476158,4889;493817,9778;479078;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
13/02/2016 20:00;0,1397616;285,5468587;93268,38611;9,85;68,13646184;56,65785548;56,95943239;74,85821056;346,1783304;345,6837822;345,2927748;345,8039451;343,2814412;346,0891867;349,0418148;343,9029107;551165,581;549609,1909;565920,8238;557388,6444;473529,8511;479658,34;496447,5762;482193,3167;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
