datetime;DNI;DryBulb;DewPoint;Pressure;Wdir;Wspd;BL.tin;BL.tout;BL.pin;BL.pout;BL.req_mf;BL.req_pr;SF.tin;SF.tout;SF.pin;SF.pout;SF.req_mf;SF.req_pr
1989-07-05 19:00:00-08:00;307;277,03999999999996;273,97999999999996;94300,0;270;8,8;563,15;560,8490900657309;2000000,0;1994578,0301021927;1,0;0,0;562,8190014103188;560,1884643093194;500000,0;16621,48358418494;120,0;0,0
1989-07-05 20:00:00-08:00;0;276,92999999999995;273,82;94400,0;250;7,7;563,15;560,852475908225;2000000,0;1994578,0342480864;1,0;0,0;562,8190014103188;560,1918479592234;500000,0;16621,483618734048;120,0;0,0
1989-07-05 21:00:00-08:00;0;276,82;273,76;94400,0;230;8,2;563,15;560,8507962906351;2000000,0;1994578,0321921892;1,0;0,0;562,8190014103188;560,1901694292097;500000,0;16621,483601601572;120,0;0,0
1989-07-05 22:00:00-08:00;0;276,65;273,53999999999996;94500,0;270;7,7;563,15;560,8522307431633;2000000,0;1994578,0339490145;1,0;0,0;562,8190014103188;560,1916029528975;500000,0;16621,483616241792;120,0;0,0
1989-07-05 23:00:00-08:00;0;276,26;273,37;94500,0;280;6,2;563,15;560,8566426188222;2000000,0;1994578,0393506645;1,0;0,0;562,8190014103188;560,1960119727021;500000,0;16621,48366125554;120,0;0,0
1989-07-06 00:00:00-08:00;0;276,09;273,15;94500,0;280;7,2;563,15;560,8533269055542;2000000,0;1994578,035293006;1,0;0,0;562,8190014103188;560,1926984055988;500000,0;16621,483627441714;120,0;0,0
1989-07-06 01:00:00-08:00;0;275,87;273,26;94500,0;290;4,6;563,15;560,8613763048304;2000000,0;1994578,0451441605;1,0;0,0;562,8190014103188;560,2007425961153;500000,0;16621,483709534674;120,0;0,0
1989-07-06 02:00:00-08:00;0;275,71;273,32;94500,0;250;6,2;563,15;560,8561675612165;2000000,0;1994578,0387713276;1,0;0,0;562,8190014103188;560,1955372225386;500000,0;16621,483656427736;120,0;0,0
1989-07-06 03:00:00-08:00;0;275,59;273,37;94600,0;250;5,7;563,15;560,8576493033204;2000000,0;1994578,0405850925;1,0;0,0;562,8190014103188;560,1970180057606;500000,0;16621,48367154244;120,0;0,0
1989-07-06 04:00:00-08:00;0;275,53999999999996;273,37;94600,0;260;5,7;563,15;560,8576063833868;2000000,0;1994578,040532755;1,0;0,0;562,8190014103188;560,1969751135999;500000,0;16621,48367110629;120,0;0,0
1989-07-06 05:00:00-08:00;45;275,47999999999996;273,37;94600,0;250;4,6;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-06 06:00:00-08:00;486;275,65;273,53999999999996;94700,0;260;5,7;563,15;662,5032062345014;2000000,0;1978720,7423680853;2,0373896559258835;0,8534701557389507;562,8190014103188;661,9302072792838;500000,0;16489,33951973404;244,48675871110618;0,0
1989-07-06 07:00:00-08:00;733;275,92999999999995;273,76;94700,0;280;5,7;563,15;663,7574441057255;2000000,0;1898957,6528472614;4,7560369215513045;0,933164300713677;562,8190014103188;663,1681357389854;500000,0;15824,647107060524;570,7244305861562;0,0
1989-07-06 08:00:00-08:00;842;276,32;273,92999999999995;94700,0;270;4,6;563,15;663,7306211701456;2000000,0;1865714,8840267803;5,544329124923638;0,9422389951612382;562,8190014103188;663,1416776639562;500000,00000000006;15547,624033556502;665,3194949908367;0,0
1989-07-06 09:00:00-08:00;902;276,53999999999996;273,92999999999995;94700,0;290;7,2;563,15;663,7394219731966;2000000,0;1846939,4487608501;5,94856360799004;0,94547921522665;562,8190014103188;663,1503588322227;500000,0;15391,162073007074;713,8276329588052;0,0
1989-07-06 10:00:00-08:00;936;276,76;273,87;94700,0;290;6,2;563,15;663,78303318908;2000000,0;1836359,7827438088;6,165879097984369;0,9474573968189439;562,8190014103188;663,1933760798694;499999,99999999994;15302,998189531729;739,9054917581246;0,0
1989-07-06 11:00:00-08:00;955;276,97999999999996;273,92999999999995;94600,0;290;4,6;563,15;663,807466114442;2000000,0;1829952,746190905;6,294258943712616;0,9487295700231106;562,8190014103188;663,2174754125143;500000,00000000006;15249,606218257542;755,3110732455136;0,0
1989-07-06 12:00:00-08:00;956;277,32;274,21;94600,0;340;2,1;563,15;663,8086947396322;2000000,0;1829493,285631916;6,303397083828044;0,9491336834254998;562,8190014103188;663,2186872471134;500000,00000000006;15245,777380265981;756,4076500593649;0,0
1989-07-06 13:00:00-08:00;928;277,37;274,21;94500,0;80;4,1;563,15;663,7714701192382;2000000,0;1839106,8315624518;6,110135873646921;0,9473698250050522;562,8190014103188;663,1819706785828;500000,0;15325,890263020421;733,2163048376308;0,0
1989-07-06 14:00:00-08:00;843;277,59;274,32;94500,0;0;0,0;563,15;663,7255738472957;2000000,0;1866285,2917373104;5,531693322960032;0,9428019490459327;562,8190014103188;663,136698917854;500000,0;15552,377431144256;663,8031987552039;0,0
1989-07-06 15:00:00-08:00;815;277,53999999999996;274,42999999999995;94400,0;50;3,6;563,15;663,7616553358448;2000000,0;1874205,1419024451;5,352653077220075;0,9405281207632971;562,8190014103188;663,1722896207699;500000,0;15618,376182520376;642,3183692664089;0,0
1989-07-06 16:00:00-08:00;657;277,59;274,42999999999995;94300,0;30;2,6;563,15;663,7319664463756;2000000,0;1918067,0771313694;4,246481741167975;0,926474592635261;562,8190014103188;663,143004657982;500000,0;15983,892309428093;509,5778089401567;0,0
1989-07-06 17:00:00-08:00;584;277,59;274,42999999999995;94300,0;0;0,0;563,15;662,5336071068172;2000000,0;1934259,2580706445;3,7713885513482612;0,9171260989568695;562,8190014103188;661,9602307173731;499999,99999999994;16118,8271505887;452,56662616179153;0,0
1989-07-06 18:00:00-08:00;423;277,53999999999996;274,42999999999995;94300,0;0;0,0;563,15;662,5484454113395;2000000,0;1990902,1159118789;1,2750284952129247;0,787009701930399;562,8190014103188;661,9748844831504;500000,00000000006;16590,850965932324;153,003419425551;0,0
1989-07-06 19:00:00-08:00;231;277,26;274,21;94300,0;0;0,0;563,15;560,8739739319241;2000000,0;1994578,0605430624;1,0;0,0;562,8190014103188;560,2133320807357;500000,0;16621,48383785885;120,0;0,0
1989-07-06 20:00:00-08:00;0;276,87;273,82;94400,0;230;2,6;563,15;560,8674633080905;2000000,0;1994578,052585331;1,0;0,0;562,8190014103188;560,2068256636045;500000,0;16621,48377154443;120,0;0,0
1989-07-06 21:00:00-08:00;0;276,87;273,76;94500,0;240;5,2;563,15;560,8603392524606;2000000,0;1994578,0438717047;1,0;0,0;562,8190014103188;560,1997062145579;500000,0;16621,48369893088;120,0;0,0
1989-07-06 22:00:00-08:00;0;276,71;273,71;94500,0;230;6,2;563,15;560,8570334186053;2000000,0;1994578,0398272376;1,0;0,0;562,8190014103188;560,1964025195844;500000,0;16621,483665226977;120,0;0,0
1989-07-06 23:00:00-08:00;0;276,32;273,59;94500,0;290;5,2;563,15;560,8598625996765;2000000,0;1994578,0432905832;1,0;0,0;562,8190014103188;560,1992298701205;500000,0;16621,483694088198;120,0;0,0
1989-07-07 00:00:00-08:00;0;276,21;273,37;94500,0;260;5,2;563,15;560,8597676100237;2000000,0;1994578,0431747711;1,0;0,0;562,8190014103188;560,1991349419185;500000,0;16621,483693123093;120,0;0,0
1989-07-07 01:00:00-08:00;0;276,03999999999996;273,21;94600,0;280;5,2;563,15;560,8596210308993;2000000,0;1994578,0429960578;1,0;0,0;562,8190014103188;560,1989884576194;500000,0;16621,48369163381;120,0;0,0
1989-07-07 02:00:00-08:00;0;275,87;273,21;94600,0;280;6,2;563,15;560,8563054669283;2000000,0;1994578,0389395042;1,0;0,0;562,8190014103188;560,195675039;500000,0;16621,483657829205;120,0;0,0
1989-07-07 03:00:00-08:00;0;275,82;273,15;94600,0;260;6,2;563,15;560,856262345607;2000000,0;1994578,0388869196;1,0;0,0;562,8190014103188;560,1956319455865;500000,0;16621,483657390996;120,0;0,0
1989-07-07 04:00:00-08:00;0;275,82;272,97999999999996;94600,0;250;5,2;563,15;560,8594317418641;2000000,0;1994578,042765275;1,0;0,0;562,8190014103188;560,1987992910441;500000,0;16621,483689710625;120,0;0,0
1989-07-07 05:00:00-08:00;10;275,71;272,97999999999996;94700,0;250;5,7;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-07 06:00:00-08:00;57;275,82;273,26;94700,0;270;6,7;563,15;569,7350353615402;2000000,0;1994585,2550240443;1,0;0,26738043805672296;562,8190014103188;569,0718103988811;500000,0;16621,54379186704;120,0;0,0
1989-07-07 07:00:00-08:00;175;276,15;273,53999999999996;94800,0;270;4,1;563,15;653,1919288197485;2000000,0;1994197,4690558696;1,0;0,731228660376708;562,8190014103188;652,6981241627433;500000,0;16618,312242132244;120,0;0,0
1989-07-07 08:00:00-08:00;591;276,47999999999996;273,65;94800,0;290;6,7;563,15;662,5474399882033;2000000,0;1932197,2210433371;3,835018839893147;0,9169116838202009;562,8190014103188;661,9738915706902;500000,0;16101,643508694477;460,2022607871778;0,0
1989-07-07 09:00:00-08:00;587;276,76;273,87;94800,0;310;7,7;563,15;662,533249098056;2000000,0;1933394,313246999;3,7981587802192784;0,9159307145873944;562,8190014103188;661,959877158465;500000,0;16111,619277058318;455,7790536263137;0,0
1989-07-07 10:00:00-08:00;581;276,92999999999995;273,87;94800,0;310;6,2;563,15;662,4913531285322;2000000,0;1935004,219646059;3,748176060487475;0,9152842386933289;562,8190014103188;661,9185010957343;500000,0;16125,035163717152;449,78112725849724;0,0
1989-07-07 11:00:00-08:00;345;277,03999999999996;273,92999999999995;94700,0;290;4,1;563,15;662,533895844087;2000000,0;1977869,8644597323;2,0817037606097006;0,8569155126700684;562,8190014103188;661,9605158657089;500000,0;16482,24887049778;249,80445127316392;0,0
1989-07-07 12:00:00-08:00;708;277,32;274,21;94600,0;30;3,1;563,15;663,8095319143931;2000000,0;1905733,9909068297;4,580859704102741;0,9313743205817127;562,8190014103188;663,2195129800473;500000,00000000006;15881,116590890246;549,7031644923287;0,0
1989-07-07 13:00:00-08:00;761;277,53999999999996;274,42999999999995;94600,0;50;3,1;563,15;663,7787401197409;2000000,0;1891160,2726211485;4,950723673807028;0,9361334672448819;562,8190014103188;663,189141564294;500000,00000000006;15759,668938509561;594,0868408568437;0,0
1989-07-07 14:00:00-08:00;822;277,71;274,53999999999996;94500,0;60;3,1;563,15;663,7709228449285;2000000,0;1873004,2264373146;5,380091158544917;0,9408875487343359;562,8190014103188;663,1814308633568;500000,0;15608,368553644286;645,6109390253902;0,0
1989-07-07 15:00:00-08:00;775;277,65;274,53999999999996;94500,0;50;4,1;563,15;663,7452975901658;2000000,0;1886111,978724726;5,073385741528591;0,9374113768813027;562,8190014103188;663,1561545355236;499999,99999999994;15717,599822706035;608,8062889834313;0,0
1989-07-07 16:00:00-08:00;600;277,82;274,65;94400,0;20;2,1;563,15;662,5580845285383;2000000,0;1930131,0773154544;3,898022612738686;0,9196522656431692;562,8190014103188;661,9844036103536;500000,0;16084,425644295454;467,76271352864234;0,0
1989-07-07 17:00:00-08:00;653;277,65;274,53999999999996;94400,0;70;2,1;563,15;663,7310285440137;2000000,0;1919589,382144012;4,203590705346233;0,9258723110249419;562,8190014103188;663,1420795018333;500000,0;15996,578184533439;504,43088464154766;0,0
1989-07-07 18:00:00-08:00;339;277,59;274,47999999999996;94300,0;50;3,1;563,15;658,3067162695858;2000000,0;1994158,0244878563;1,0;0,7373125953957658;562,8190014103188;657,7778781658925;500000,0;16617,983537398795;120,0;0,0
1989-07-07 19:00:00-08:00;34;277,32;274,32;94400,0;240;8,2;563,15;560,8512361292145;2000000,0;1994578,0327287968;1,0;0,0;562,8190014103188;560,1906089829683;500000,0;16621,48360607331;120,0;0,0
1989-07-07 20:00:00-08:00;0;276,97999999999996;274,15;94500,0;230;7,7;563,15;560,8525197660322;2000000,0;1994578,0343015913;1,0;0,0;562,8190014103188;560,1918917886358;500000,0;16621,483619179933;120,0;0,0
1989-07-07 21:00:00-08:00;0;276,76;274,09;94600,0;260;6,2;563,15;560,8570769586732;2000000,0;1994578,0398803328;1,0;0,0;562,8190014103188;560,1964460314763;500000,0;16621,483665669442;120,0;0,0
1989-07-07 22:00:00-08:00;0;276,59;274,03999999999996;94600,0;280;5,7;563,15;560,8585126205155;2000000,0;1994578,0416377883;1,0;0,0;562,8190014103188;560,1978807643495;500000,0;16621,483680314897;120,0;0,0
1989-07-07 23:00:00-08:00;0;276,47999999999996;274,03999999999996;94600,0;280;7,7;563,15;560,8520822556851;2000000,0;1994578,033767879;1,0;0,0;562,8190014103188;560,1914545615616;500000,0;16621,483614732326;120,0;0,0
1989-07-08 00:00:00-08:00;0;276,37;273,97999999999996;94500,0;280;6,7;563,15;560,8551540729087;2000000,0;1994578,0375284604;1,0;0,0;562,8190014103188;560,1945243901821;500000,0;16621,483646070505;120,0;0,0
1989-07-08 01:00:00-08:00;0;276,15;273,97999999999996;94500,0;300;7,2;563,15;560,8533789755676;2000000,0;1994578,035356522;1,0;0,0;562,8190014103188;560,192750441903;500000,0;16621,483627971018;120,0;0,0
1989-07-08 02:00:00-08:00;0;276,09;273,97999999999996;94500,0;290;6,2;563,15;560,8564954794842;2000000,0;1994578,0391712291;1,0;0,0;562,8190014103188;560,1958649285862;500000,0;16621,483659760237;120,0;0,0
1989-07-08 03:00:00-08:00;0;275,97999999999996;273,92999999999995;94500,0;270;5,2;563,15;560,8595693617079;2000000,0;1994578,0429330613;1,0;0,0;562,8190014103188;560,1989368218552;500000,0;16621,483691108842;120,0;0,0
1989-07-08 04:00:00-08:00;0;275,97999999999996;274,03999999999996;94600,0;270;5,2;563,15;560,8595693617079;2000000,0;1994578,0429330613;1,0;0,0;562,8190014103188;560,1989368218552;500000,0;16621,483691108842;120,0;0,0
1989-07-08 05:00:00-08:00;1;275,97999999999996;273,87;94600,0;260;5,2;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-08 06:00:00-08:00;20;276,03999999999996;273,92999999999995;94600,0;250;5,2;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-08 07:00:00-08:00;110;276,09;273,97999999999996;94600,0;260;5,7;563,15;614,6707508513852;2000000,0;1994469,0496107799;1,0;0,6575128698137878;562,8190014103188;614,1145705903607;500000,0;16620,575413423165;120,0;0,0
1989-07-08 08:00:00-08:00;124;276,26;274,15;94600,0;290;6,2;563,15;623,5150156090243;2000000,0;1994415,936501146;1,0;0,6809558519980725;562,8190014103188;622,9955347348158;500000,0;16620,132804176214;120,0;0,0
1989-07-08 09:00:00-08:00;89;276,71;274,15;94600,0;290;6,2;563,15;601,7814661699397;2000000,0;1994530,138751508;1,0;0,608392028153997;562,8190014103188;601,1752138597187;500000,0;16621,084489595898;120,0;0,0
1989-07-08 10:00:00-08:00;233;276,82;274,09;94600,0;320;5,7;563,15;662,5563137507277;2000000,0;1990700,877335076;1,2905155397774994;0,7863502461631018;562,8190014103188;661,9826548822003;499999,99999999994;16589,1739777923;154,86186477329994;0,0
1989-07-08 11:00:00-08:00;405;276,97999999999996;274,15;94500,0;300;6,2;563,15;662,544217424396;2000000,0;1969054,4104958398;2,5015614308051677;0,8772969317571397;562,8190014103188;661,97070909942;500000,0;16408,786754131994;300,1873716966201;0,0
1989-07-08 12:00:00-08:00;452;277,03999999999996;274,15;94500,0;290;5,7;563,15;662,5061607648915;2000000,0;1961109,9987354495;2,8343017164938153;0,89026589957268;562,8190014103188;661,9331251668054;500000,0;16342,583322795426;340,1162059792576;0,0
1989-07-08 13:00:00-08:00;117;277,09;274,15;94400,0;290;6,7;563,15;618,8562609093608;2000000,0;1994444,8999728286;1,0;0,6689498366963536;562,8190014103188;618,31763087573;500000,0;16620,374166440237;120,0;0,0
1989-07-08 14:00:00-08:00;259;277,26;274,21;94300,0;300;7,2;563,15;662,5372667671608;2000000,0;1988182,6872175718;1,473478797233527;0,8072318665182663;562,8190014103188;661,9638448831796;500000,0;16568,189060146433;176,81745566802314;0,0
1989-07-08 15:00:00-08:00;545;277,47999999999996;274,42999999999995;94200,0;260;6,7;563,15;662,5315217717525;2000000,0;1942477,2957684025;3,5075275997252553;0,9099245667252658;562,8190014103188;661,9581713001804;500000,0;16187,310798070035;420,90331196703045;0,0
1989-07-08 16:00:00-08:00;513;277,42999999999995;274,37;94100,0;220;10,3;563,15;662,522515827392;2000000,0;1949361,0318931877;3,2726643508308197;0,9026175151960969;562,8190014103188;661,94927724017;499999,99999999994;16244,675265776557;392,71972209969863;0,0
1989-07-08 17:00:00-08:00;578;277,26;274,37;94100,0;230;10,3;563,15;662,525041630535;2000000,0;1935932,476730177;3,7189064824907487;0,9136519249150817;562,8190014103188;661,951771672021;499999,99999999994;16132,770639418137;446,2687778988901;0,0
1989-07-08 18:00:00-08:00;472;276,97999999999996;274,26;94100,0;230;11,8;563,15;662,5080977418363;2000000,0;1988638,7667989088;1,441749741868369;0,8013504456242553;562,8190014103188;661,9350381163684;500000,0;16571,98972332424;173,00996902420425;0,0
1989-07-08 19:00:00-08:00;131;276,82;274,03999999999996;94100,0;250;10,3;563,15;560,844146957926;2000000,0;1994578,0240489782;1,0;0,0;562,8190014103188;560,1835244040461;500000,0;16621,48353374148;120,0;0,0
1989-07-08 20:00:00-08:00;0;276,71;274,15;94200,0;240;8,8;563,15;560,8487998209507;2000000,0;1994578,0297480354;1,0;0,0;562,8190014103188;560,1881742525339;500000,0;16621,48358123363;120,0;0,0
1989-07-08 21:00:00-08:00;0;276,53999999999996;274,03999999999996;94200,0;230;10,3;563,15;560,8439000159112;2000000,0;1994578,0237475492;1,0;0,0;562,8190014103188;560,1832776220656;500000,0;16621,483531229573;120,0;0,0
1989-07-08 22:00:00-08:00;0;276,42999999999995;273,92999999999995;94200,0;220;9,3;563,15;560,8469706312165;2000000,0;1994578,0275090265;1,0;0,0;562,8190014103188;560,1863462477237;500000,0;16621,48356257522;120,0;0,0
1989-07-08 23:00:00-08:00;0;276,37;273,92999999999995;94200,0;220;9,3;563,15;560,8469180455924;2000000,0;1994578,0274448525;1,0;0,0;562,8190014103188;560,186293696167;500000,0;16621,48356204044;120,0;0,0
1989-07-09 00:00:00-08:00;0;276,32;273,87;94200,0;220;8,8;563,15;560,8484581406418;2000000,0;1994578,0293311062;1,0;0,0;562,8190014103188;560,1878327935423;500000,0;16621,483577759212;120,0;0,0
1989-07-09 01:00:00-08:00;0;276,32;273,82;94100,0;260;6,7;563,15;560,855110645867;2000000,0;1994578,037475499;1,0;0,0;562,8190014103188;560,1944809912494;500000,0;16621,483645629156;120,0;0,0
1989-07-09 02:00:00-08:00;0;276,09;273,82;94200,0;100;3,1;563,15;560,8656047318996;2000000,0;1994578,0503153955;1,0;0,0;562,8190014103188;560,2049682888575;500000,0;16621,483752628297;120,0;0,0
1989-07-09 03:00:00-08:00;0;276,03999999999996;273,82;94200,0;300;5,2;563,15;560,8596210308993;2000000,0;1994578,0429960578;1,0;0,0;562,8190014103188;560,1989884576194;500000,0;16621,48369163381;120,0;0,0
1989-07-09 04:00:00-08:00;0;275,87;273,76;94200,0;310;3,6;563,15;560,8642278638506;2000000,0;1994578,048632255;1,0;0,0;562,8190014103188;560,2035923110228;500000,0;16621,483738602128;120,0;0,0
1989-07-09 05:00:00-08:00;10;276,03999999999996;273,76;94200,0;280;4,1;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-09 06:00:00-08:00;180;275,92999999999995;273,82;94200,0;0;0,0;563,15;623,0509492399505;2000000,0;1994419,1729640819;1,0;0,6835724588288072;562,8190014103188;622,5296052484249;500000,0;16620,15977470068;120,0;0,0
1989-07-09 07:00:00-08:00;318;276,09;273,87;94200,0;300;4,1;563,15;662,4954114937512;2000000,0;1981383,7938503167;1,8930783852670094;0,8447263301645126;562,8190014103188;661,9225091713784;500000,0;16511,531615419295;227,1694062320412;0,0
1989-07-09 08:00:00-08:00;667;276,42999999999995;274,03999999999996;94200,0;50;3,1;563,15;663,779627283831;2000000,0;1915333,5965962529;4,3224530508342776;0,9275544839829114;562,8190014103188;663,1900166297315;500000,0;15961,113304968763;518,6943661001136;0,0
1989-07-09 09:00:00-08:00;701;276,53999999999996;274,03999999999996;94200,0;60;3,1;563,15;663,7777250681199;2000000,0;1906952,9352931418;4,54883284108773;0,9308903531834938;562,8190014103188;663,1881403544248;499999,99999999994;15891,274460776176;545,8599409305277;0,0
1989-07-09 10:00:00-08:00;775;276,87;274,03999999999996;94200,0;250;5,7;563,15;663,7352892089266;2000000,0;1887087,465588745;5,049916636751347;0,9368007737004664;562,8190014103188;663,1462822567491;500000,00000000006;15725,728879906212;605,9899964101614;0,0
1989-07-09 11:00:00-08:00;804;276,97999999999996;274,03999999999996;94100,0;250;7,2;563,15;663,7258366486567;2000000,0;1878749,119248489;5,247672841072518;0,9387338650505753;562,8190014103188;663,1369581492197;500000,00000000006;15656,242660404076;629,7207409287022;0,0
1989-07-09 12:00:00-08:00;768;277,09;274,15;94000,0;230;7,2;563,15;663,8033857009001;2000000,0;1889408,8989011066;4,993433552301363;0,9358695488516819;562,8190014103188;663,2134507517973;500000,0;15745,074157509218;599,2120262761637;0,0
1989-07-09 13:00:00-08:00;863;277,15;274,21;93900,0;230;9,3;563,15;663,7615868308751;2000000,0;1860765,0075789378;5,6532373735293735;0,9424791917255279;562,8190014103188;663,1722220488381;499999,99999999994;15506,375063157804;678,3884848235251;0,0
1989-07-09 14:00:00-08:00;722;277,26;274,32;93800,0;240;8,2;563,15;663,7974880793281;2000000,0;1902021,7358569736;4,677451503923665;0,9316639711696523;562,8190014103188;663,207633683264;500000,00000000006;15850,181132141452;561,2941804708397;0,0
1989-07-09 15:00:00-08:00;896;277,26;274,32;93800,0;240;7,7;563,15;663,7323729764477;2000000,0;1848636,8492907758;5,913037319584842;0,9451071752842208;562,8190014103188;663,1434056629884;499999,99999999994;15405,307077423122;709,5644783501813;0,0
1989-07-09 16:00:00-08:00;820;277,21;274,32;93800,0;230;11,3;563,15;663,7712036502684;2000000,0;1873313,6085317293;5,3729460609037645;0,9393261923493215;562,8190014103188;663,1817078414942;499999,99999999994;15610,946737764425;644,7535273084512;0,0
1989-07-09 17:00:00-08:00;778;277,03999999999996;274,21;93800,0;240;12,9;563,15;663,7424578587244;2000000,0;1886667,294089269;5,059948339136566;0,9355242532699615;562,8190014103188;663,1533534312564;499999,99999999994;15722,227450743905;607,1938006963878;0,0
1989-07-09 18:00:00-08:00;650;276,87;274,15;93800,0;240;11,3;563,15;662,5496865209998;2000000,0;1977267,380413864;2,1125227725919835;0,855812970272973;562,8190014103188;661,976110148122;500000,0;16477,228170115515;253,50273271103822;0,0
1989-07-09 19:00:00-08:00;314;276,59;274,09;93800,0;240;10,3;563,15;560,8439440577247;2000000,0;1994578,0238013074;1,0;0,0;562,8190014103188;560,1833216353367;500000,0;16621,483531677557;120,0;0,0
1989-07-09 20:00:00-08:00;0;276,37;274,15;93900,0;240;10,3;563,15;560,8437504523424;2000000,0;1994578,0235649832;1,0;0,0;562,8190014103188;560,1831281554261;500000,0;16621,483529708188;120,0;0,0
1989-07-09 21:00:00-08:00;0;276,26;274,03999999999996;94100,0;240;9,3;563,15;560,84682172753;2000000,0;1994578,0273273056;1,0;0,0;562,8190014103188;560,1861974405058;500000,0;16621,483561060882;120,0;0,0
1989-07-09 22:00:00-08:00;0;276,15;274,15;94100,0;240;9,3;563,15;560,8467255244578;2000000,0;1994578,0272098996;1,0;0,0;562,8190014103188;560,1861012997596;500000,0;16621,4835600825;120,0;0,0
1989-07-09 23:00:00-08:00;0;276,03999999999996;274,03999999999996;94100,0;260;6,2;563,15;560,8564522549041;2000000,0;1994578,0391185153;1,0;0,0;562,8190014103188;560,1958217319791;500000,0;16621,48365932096;120,0;0,0
1989-07-10 00:00:00-08:00;0;275,92999999999995;273,92999999999995;94100,0;250;8,8;563,15;560,8481179040674;2000000,0;1994578,028915932;1,0;0,0;562,8190014103188;560,1874927773584;500000,0;16621,483574299436;120,0;0,0
1989-07-10 01:00:00-08:00;0;275,92999999999995;273,97999999999996;94100,0;280;9,3;563,15;560,8465334629149;2000000,0;1994578,026975507;1,0;0,0;562,8190014103188;560,1859093626492;500000,0;16621,48355812922;120,0;0,0
1989-07-10 02:00:00-08:00;0;275,76;274,03999999999996;94100,0;270;7,7;563,15;560,8514563974329;2000000,0;1994578,0330043675;1,0;0,0;562,8190014103188;560,1908291085555;500000,0;16621,483608369726;120,0;0,0
1989-07-10 03:00:00-08:00;0;275,65;274,03999999999996;94100,0;270;5,2;563,15;560,8592857829667;2000000,0;1994578,0425873138;1,0;0,0;562,8190014103188;560,198653426575;500000,0;16621,48368822761;120,0;0,0
1989-07-10 04:00:00-08:00;0;275,47999999999996;274,09;94200,0;280;6,2;563,15;560,8559697419537;2000000,0;1994578,038530077;1,0;0,0;562,8190014103188;560,1953395313026;500000,0;16621,483654417305;120,0;0,0
1989-07-10 05:00:00-08:00;7;275,42999999999995;274,09;94200,0;290;6,2;563,15;561,8264932990967;2000000,0;1994579,1820173913;1,0;0,0;562,8190014103188;561,1652695425397;500000,0;16621,493183478266;120,0;0,0
1989-07-10 06:00:00-08:00;257;275,42999999999995;273,92999999999995;94200,0;290;6,2;563,15;652,8271806240917;2000000,0;1994200,0827572849;1,0;0,7293531490332968;562,8190014103188;652,3351889744561;500000,0;16618,33402297738;120,0;0,0
1989-07-10 07:00:00-08:00;588;275,71;273,87;94400,0;280;5,2;563,15;662,5205984033141;2000000,0;1933441,0716088065;3,796767623055162;0,9164852915563243;562,8190014103188;661,9473836270909;500000,0;16112,008930073396;455,6121147666193;0,0
1989-07-10 08:00:00-08:00;698;275,97999999999996;273,97999999999996;94400,0;300;5,2;563,15;663,7684321768504;2000000,0;1907371,1547584052;4,537774828163196;0,9303105321782916;562,8190014103188;663,1789741381191;500000,0;15894,759622986709;544,5329793795835;0,0
1989-07-10 09:00:00-08:00;811;276,15;273,87;94400,0;300;5,2;563,15;663,7487450398261;2000000,0;1875879,9178108228;5,31416962532934;0,9398007332726377;562,8190014103188;663,1595550808324;499999,99999999994;15632,332648423528;637,7003550395207;0,0
1989-07-10 10:00:00-08:00;871;276,42999999999995;273,21;94100,0;330;4,6;563,15;663,776259320821;2000000,0;1857896,2958398948;5,7155989591247645;0,9438696188547411;562,8190014103188;663,1866945929862;500000,0;15482,469131999118;685,8718750949719;0,0
1989-07-10 11:00:00-08:00;879;276,59;273,92999999999995;94400,0;350;4,1;563,15;663,7897769201703;2000000,0;1855454,147165654;5,768179937848304;0,9444421861556745;562,8190014103188;663,2000277953144;500000,0;15462,117893047114;692,1815925417967;0,0
1989-07-10 12:00:00-08:00;891;276,76;273,92999999999995;94300,0;110;3,1;563,15;663,8106973285276;2000000,0;1851554,9297092098;5,851266928929725;0,9453221641458025;562,8190014103188;663,2206624650861;500000,0;15429,624414243408;702,1520314715675;0,0
1989-07-10 13:00:00-08:00;886;276,92999999999995;273,97999999999996;94200,0;20;2,6;563,15;663,8020753649919;2000000,0;1853147,6318358013;5,817462767654024;0,945092829394355;562,8190014103188;663,2121583161827;499999,99999999994;15442,896931965011;698,095532118483;0,0
1989-07-10 14:00:00-08:00;856;277,03999999999996;274,03999999999996;94100,0;60;3,6;563,15;663,7496469818857;2000000,0;1862458,8018246903;5,616225002480326;0,9431148466014702;562,8190014103188;663,1604447495537;500000,0;15520,49001520576;673,9470002976387;0,0
