datetime;DNI;SF.x.prth;SF.x.pwr;;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;SF.x.mf;SF.x.tout;SF.x.prth;SF.x.pwr;;LB.000.x.qlst;LB.000.x.qlbk;;SF.x.prth;SF.x.pwr;;LB.000.x.mf;LB.000.x.tin;LB.000.x.tout;LB.000.x.pin;LB.000.x.pout;LB.000.x.prth;LB.000.x.prop;LB.000.x.qabs;LB.000.x.qlst;LB.000.x.qlbk
1989-07-17 23:00:00+01:00;0;0;-10709934,06;;1;563,15;533,3511138;156;532,7259189;0;-10709934,06;;2008,119918;47,8583095;#¡DIV/0!;0;-10709934,06;;1;563,15;533,3511138;2000000;1991770,792;0;0,644201662;0;2008,119918;47,8583095
1989-07-18 00:00:00+01:00;0;0;-10640851,24;;1;563,15;533,5513407;156;532,9258331;0;-10640851,24;;1994,234613;47,89315547;#¡DIV/0!;0;-10640851,24;;1;563,15;533,5513407;2000000;1991771,766;0;0,594240079;0;1994,234613;47,89315547
1989-07-18 01:00:00+01:00;0;0;-10664145,87;;1;563,15;533,4838299;156;532,8584279;0;-10664145,87;;1998,916701;47,89709718;#¡DIV/0!;0;-10664145,87;;1;563,15;533,4838299;2000000;1991771,438;0;0,553273818;0;1998,916701;47,89709718
1989-07-18 02:00:00+01:00;0;0;-10606358,89;;1;563,15;533,6512935;156;533,0256298;0;-10606358,89;;1987,301824;47,92047048;#¡DIV/0!;0;-10606358,89;;1;563,15;533,6512935;2000000;1991772,251;0;0,553570073;0;1987,301824;47,92047048
1989-07-18 03:00:00+01:00;0;0;-10620082,28;;1;563,15;533,611527;156;532,9859254;0;-10620082,28;;1990,06014;47,92649539;#¡DIV/0!;0;-10620082,28;;1;563,15;533,611527;2000000;1991772,059;0;0,594850254;0;1990,06014;47,92649539
1989-07-18 04:00:00+01:00;0;0;-10595706,55;;1;563,15;533,6821596;156;533,0564477;0;-10595706,55;;1985,160756;47,93179303;#¡DIV/0!;0;-10595706,55;;1;563,15;533,6821596;2000000;1991772,401;0;0,64477214;0;1985,160756;47,93179303
1989-07-18 05:00:00+01:00;0;0;-10606788,1;;1;563,15;533,6500498;156;533,024388;0;-10606788,1;;1987,388083;47,92938488;#¡DIV/0!;0;-10606788,1;;1;563,15;533,6500498;2000000;1991772,245;0;0,68394648;0;1987,388083;47,92938488
1989-07-18 06:00:00+01:00;0;0;-10606788,1;;1;563,15;533,6500498;156;533,024388;0;-10606788,1;;1987,388083;47,92938488;#¡DIV/0!;0;-10606788,1;;1;563,15;533,6500498;2000000;1991772,245;0;0,709577898;0;1987,388083;47,92938488
1989-07-18 07:00:00+01:00;0;0;-10620082,28;;1;563,15;533,611527;156;532,9859254;0;-10620082,28;;1990,06014;47,92649539;#¡DIV/0!;0;-10620082,28;;1;563,15;533,611527;2000000;1991772,059;0;0,724083206;0;1990,06014;47,92649539
1989-07-18 08:00:00+01:00;466;0,87147113;134668385,8;;3,559354829;563,15;663,0630835;568,276473;662,4757067;0,893520262;137814706,8;;3661,002543;59,34954313;-2,522974523;0,893458125;137805124,9;;3,642548559;563,15;663,0556003;2000000;1907402,187;0,893458125;0,726055307;31382,09282;3293,483271;57,08190382
1989-07-18 09:00:00+01:00;605;0,913102162;207023617,9;;5,46158851;563,15;663,2389482;864,1180932;662,661527;0,927324343;209977347,8;;3667,341901;59,28245352;-1,552921622;0,927281923;209967744,1;;5,538964205;563,15;663,243991;2000000;1798962,959;0,927281923;0,726186034;46072,12613;3298,192484;57,01414567
1989-07-18 10:00:00+01:00;706;0,926402902;245161098,3;;6,467337538;563,15;663,244429;1020,02526;662,6652511;0,937679836;247872053;;3670,057509;59,23044296;-1,213359755;0,937643502;247862449,8;;6,538368668;563,15;663,2477689;2000000;1726255,321;0,937643502;0,726403806;53786,32726;3301,256952;56,96892777
1989-07-18 11:00:00+01:00;785;0,933507704;273969213,7;;7,227403057;563,15;663,2430011;1138,576429;662,6660627;0,943691614;276683074,9;;3677,500761;59,19209185;-1,087415732;0,943658814;276673459,7;;7,29831154;563,15;663,2485917;2000000;1663880,81;0,943658814;0,72549703;59655,73555;3308,089335;56,93169901
1989-07-18 12:00:00+01:00;848;0,938368557;297653056,9;;7,852632656;563,15;663,237671;1236,117227;662,6611659;0,947805497;300370536,2;;3684,401213;59,14561252;-1,002437563;0,947775115;300360909,4;;7,923572702;563,15;663,2436286;2000000;1608002,917;0,947775115;0,726600508;64481,97006;3314,38912;56,8859909
1989-07-18 13:00:00+01:00;883;0,940707881;311054959,7;;8,205854386;563,15;663,2416559;1291,241279;662,6656939;0,949786586;313780603,7;;3695,158774;59,10154651;-0,961986479;0,949757364;313770951,2;;8,276931226;563,15;663,2482174;2000000;1574607,587;0,949757364;0,727794447;67220,31776;3324,09054;56,84217484
1989-07-18 14:00:00+01:00;899;0,942128852;317164302,6;;8,366881332;563,15;663,2432637;1316,474141;662,6537564;0,950991874;319871540,7;;3671,583381;59,08005061;-0,937717972;0,950963364;319861952,7;;8,438682187;563,15;663,2361188;2000000;1558894,285;0,950963364;0,727793927;68438,31666;3302,682124;56,81982277
1989-07-18 15:00:00+01:00;886;0,940655639;311736089,3;;8,223800168;563,15;663,2419199;1294,082507;662,6659615;0,949744088;314471941,3;;3706,887667;59,05303456;-0,963072479;0,949714835;314462256,8;;8,295143367;563,15;663,2484886;2000000;1572849,765;0,949714835;0,726599534;67371,43498;3334,607481;56,79364823
1989-07-18 16:00:00+01:00;848;0,937772652;297285907,9;;7,842930782;563,15;663,237862;1234,726123;662,6611701;0,947305209;300032518,2;;3718,27577;59,04560099;-1,013237805;0,947274519;300022799,6;;7,914652938;563,15;663,2436331;2000000;1608825,446;0,947274519;0,725496782;64443,41182;3344,789582;56,78587834
1989-07-18 17:00:00+01:00;788;0,93324882;275625660,8;;7,271030124;563,15;663,2439213;1145,517767;662,6669735;0,943478264;278372585;;3715,7212;59,05211197;-1,092580896;0,943445318;278362865,9;;7,342804516;563,15;663,249515;2000000;1660036,219;0,943445318;0,72640482;60033,58086;3342,373299;56,79165599
1989-07-18 18:00:00+01:00;706;0,925797582;244896288,5;;6,460318419;563,15;663,2449198;1019,042615;662,6652231;0,937174265;247633190,4;;3699,069148;59,08189097;-1,22489283;0,93713761;247623506,5;;6,532067523;563,15;663,2477407;2000000;1726744,371;0,93713761;0,726185744;53763,47483;3327,226021;56,82023776
1989-07-18 19:00:00+01:00;605;0,899483857;179160042,4;;4,726029162;563,15;663,2485168;750,0900804;662,6567;0,916385051;182259577,4;;3707,870302;59,15159244;-1,873553607;0,916336169;182249857,1;;4,808013119;563,15;663,2390867;2000000;1845371,481;0,916336169;0,726054412;40467,67636;3334,435729;56,88052033
1989-07-18 20:00:00+01:00;466;0,649630868;37662687,41;;1;563,15;662,6320233;168,5929678;662,4708222;0,708771732;40883929,19;;3748,891525;59,57033809;-9,077587098;0,708601675;40874121,79;;1,080467085;563,15;663,050563;2000000;1989840,779;0,708601675;0,724093529;11735,54996;3381,74866;57,3030803
1989-07-18 21:00:00+01:00;0;0;-10720735,83;;1;563,15;533,3198019;156;532,6946559;0;-10720735,83;;2010,291089;47,77488785;#¡DIV/0!;0;-10720735,83;;1;563,15;533,3198019;2000000;1991770,637;0;0,709621213;0;2010,291089;47,77488785
1989-07-18 22:00:00+01:00;0;0;-10722222,45;;1;563,15;533,3154924;156;532,6903532;0;-10722222,45;;2010,589867;47,80519082;#¡DIV/0!;0;-10722222,45;;1;563,15;533,3154924;2000000;1991770,617;0;0,684084109;0;2010,589867;47,80519082
1989-07-18 23:00:00+01:00;0;0;-10723619,11;;1;563,15;533,3114437;156;532,6863108;0;-10723619,11;;2010,870564;47,83371178;#¡DIV/0!;0;-10723619,11;;1;563,15;533,3114437;2000000;1991770,598;0;0,64515725;0;2010,870564;47,83371178
1989-07-19 00:00:00+01:00;0;0;-10617241,46;;1;563,15;533,619759;156;532,9941446;0;-10617241,46;;1989,489201;47,86766212;#¡DIV/0!;0;-10617241,46;;1;563,15;533,619759;2000000;1991772,097;0;0,59580081;0;1989,489201;47,86766212
1989-07-19 01:00:00+01:00;0;0;-10725100,4;;1;563,15;533,3071497;156;532,6820234;0;-10725100,4;;2011,168268;47,86401586;#¡DIV/0!;0;-10725100,4;;1;563,15;533,3071497;2000000;1991770,579;0;0,555409352;0;2011,168268;47,86401586
1989-07-19 02:00:00+01:00;0;0;-10725622,55;;1;563,15;533,305636;156;532,6805121;0;-10725622,55;;2011,273208;47,87471155;#¡DIV/0!;0;-10725622,55;;1;563,15;533,305636;2000000;1991770,572;0;0,555644459;0;2011,273208;47,87471155
1989-07-19 03:00:00+01:00;0;0;-10726057,41;;1;563,15;533,3043754;156;532,6792535;0;-10726057,41;;2011,360606;47,88362468;#¡DIV/0!;0;-10726057,41;;1;563,15;533,3043754;2000000;1991770,566;0;0,596288353;0;2011,360606;47,88362468
1989-07-19 04:00:00+01:00;0;0;-10664664,22;;1;563,15;533,4823277;156;532,8569279;0;-10664664,22;;1999,020877;47,90779372;#¡DIV/0!;0;-10664664,22;;1;563,15;533,4823277;2000000;1991771,431;0;0,645618134;0;1999,020877;47,90779372
1989-07-19 05:00:00+01:00;0;0;-10665095,91;;1;563,15;533,4810765;156;532,8556787;0;-10665095,91;;1999,107637;47,91670755;#¡DIV/0!;0;-10665095,91;;1;563,15;533,4810765;2000000;1991771,426;0;0,68442748;0;1999,107637;47,91670755
1989-07-19 06:00:00+01:00;0;0;-10620597,69;;1;563,15;533,6100334;156;532,9844342;0;-10620597,69;;1990,163726;47,93719257;#¡DIV/0!;0;-10620597,69;;1;563,15;533,6100334;2000000;1991772,052;0;0,70984835;0;1990,163726;47,93719257
1989-07-19 07:00:00+01:00;0;0;-10665613,63;;1;563,15;533,479576;156;532,8541806;0;-10665613,63;;1999,211687;47,92740422;#¡DIV/0!;0;-10665613,63;;1;563,15;533,479576;2000000;1991771,419;0;0,7242214;0;1999,211687;47,92740422
1989-07-19 08:00:00+01:00;72;0,44441124;10118583,5;;1;563,15;591,5443759;156;592,44777;0,472933088;10689747,61;;2582,113694;52,71459786;-6,397766457;0,472843633;10687584,01;;1;563,15;593,0745731;2000000;1991836,284;0,472843633;0,726015191;4819,760683;2517,832439;52,19134989
1989-07-19 09:00:00+01:00;66;0,46054232;10991211,58;;1;563,15;593,889866;156;594,9455299;0,490287573;11618447,5;;2608,640178;52,91963226;-6,438539277;0,490194518;11616099,01;;1;563,15;595,565085;2000000;1991825,033;0,490194518;0,726233615;5026,523487;2538,632665;52,35446138
1989-07-19 10:00:00+01:00;63;0,443668741;10054303,38;;1;563,15;591,3713175;156;592,2607158;0,472084786;10620309,49;;2574,870123;52,63657577;-6,384697933;0,47199565;10618162,93;;1;563,15;592,8880439;2000000;1991837,085;0,47199565;0,726347423;4799,109759;2511,086758;52,1161803
1989-07-19 11:00:00+01:00;66;0,458491253;10913462,94;;1;563,15;593,6811796;156;594,729591;0,488165488;11538049,45;;2613,494585;52,80999444;-6,451891624;0,488072612;11535710,67;;1;563,15;595,3497814;2000000;1991826,034;0,488072612;0,725511397;5015,571019;2543,868637;52,24908917
1989-07-19 12:00:00+01:00;362;0,852314528;115564818,4;;3,054729244;563,15;663,0540536;489,6559619;662,474616;0,877668417;118746785,8;;3691,243142;59,22607357;-2,966322843;0,877596929;118737115,4;;3,138567278;563,15;663,0545183;2000000;1929574,022;0,877596929;0,726675595;27528,32279;3320,679819;56,95603847
1989-07-19 13:00:00+01:00;772;0,932072827;269522239,5;;7,110207388;563,15;663,2414407;1120,390204;662,6641354;0,94248186;272258069,1;;3701,887241;59,0840257;-1,113164716;0,942448333;272248385,6;;7,181731406;563,15;663,2466386;2000000;1673843,258;0,942448333;0,727907279;58776,98214;3329,922709;56,8234472
1989-07-19 14:00:00+01:00;766;0,931312478;267211638,9;;7,049308497;563,15;663,2406802;1110,940039;662,6631123;0,941840638;269958699,1;;3714,424335;59,03455433;-1,126823577;0,941806726;269948980,6;;7,12115252;563,15;663,2456019;2000000;1678963,587;0,941806726;0,727908568;58320,24341;3341,151009;56,77387084
1989-07-19 15:00:00+01:00;542;0,901689301;182917500,6;;4,825605961;563,15;663,2394904;765,4250338;662,665352;0,918215283;186002922,2;;3693,341829;59,05755834;-1,82747629;0,918167459;185993236,1;;4,906314862;563,15;663,2478567;2000000;1839464,395;0,918167459;0,726678277;41216,53736;3321,567074;56,78843706
1989-07-19 16:00:00+01:00;343;0,842999625;108241797,9;;2,861137709;563,15;663,0547763;459,5678469;662,476137;0,869970419;111451912,8;;3716,238146;59,1018923;-3,190362445;0,869894368;111442171,9;;2,945692711;563,15;663,0560597;2000000;1937306,232;0,869894368;0,725512356;26065,75026;3343,057268;56,8302869
1989-07-19 17:00:00+01:00;176;0,691698647;45782287,31;;1,21016569;563,15;663,0539953;202,2705873;662,4814922;0,744443987;49056383,8;;3764,998975;59,37970034;-7,603871786;0,744294526;49046536,69;;1,296348072;563,15;663,0614169;2000000;1985899,396;0,744294526;0,726342198;13406,9015;3388,030626;57,07795037
1989-07-19 18:00:00+01:00;107;0,58796125;23494714,97;;1;563,15;626,7508521;156;630,3010599;0,630335358;25067598,21;;3139,56718;55,86674026;-7,184857581;0,630205428;25062269,81;;1;563,15;630,7802133;2000000;1991535,545;0,630205428;0,726240129;8149,165314;2981,230042;54,73963407
1989-07-19 19:00:00+01:00;119;0,583207044;22631435,25;;1;563,15;624,5239624;156;627,8836294;0,624860131;24129452,36;;3092,775002;55,68626293;-7,120158295;0,624732308;24124354,03;;1;563,15;628,3714993;2000000;1991561,8;0,624732308;0,726007856;7922,308314;2941,029806;54,59532701
1989-07-19 20:00:00+01:00;164;0,369684041;6906265,944;;1;563,15;582,8479276;156;583,2197607;0,392881668;7282483,813;;2497,484349;51,68425857;-6,255037413;0,392807916;7280979,959;;1;563,15;583,8674484;2000000;1991866,202;0,392807916;0,724256462;4071,813965;2453,98822;51,31841203
1989-07-19 21:00:00+01:00;0;0;-10686849,16;;1;563,15;533,4180276;156;532,7927283;0;-10686849,16;;2003,480064;47,75163672;#¡DIV/0!;0;-10686849,16;;1;563,15;533,4180276;2000000;1991771,114;0;0,709941477;0;2003,480064;47,75163672
1989-07-19 22:00:00+01:00;0;0;-10659378,53;;1;563,15;533,4976468;156;532,8722231;0;-10659378,53;;1997,958574;47,79904887;#¡DIV/0!;0;-10659378,53;;1;563,15;533,4976468;2000000;1991771,502;0;0,684648842;0;1997,958574;47,79904887
1989-07-19 23:00:00+01:00;0;0;-10660768,34;;1;563,15;533,4936188;156;532,8682014;0;-10660768,34;;1998,237896;47,8275714;#¡DIV/0!;0;-10660768,34;;1;563,15;533,4936188;2000000;1991771,484;0;0,64612724;0;1998,237896;47,8275714
1989-07-20 00:00:00+01:00;0;0;-10639383,28;;1;563,15;533,5555948;156;532,9300806;0;-10639383,28;;1993,939587;47,86284841;#¡DIV/0!;0;-10639383,28;;1;563,15;533,5555948;2000000;1991771,785;0;0,597386271;0;1993,939587;47,86284841
1989-07-20 01:00:00+01:00;0;0;-10618189,54;;1;563,15;533,6170117;156;532,9914016;0;-10618189,54;;1989,679743;47,88727297;#¡DIV/0!;0;-10618189,54;;1;563,15;533,6170117;2000000;1991772,084;0;0,557582707;0;1989,679743;47,88727297
1989-07-20 02:00:00+01:00;0;0;-10618189,54;;1;563,15;533,6170117;156;532,9914016;0;-10618189,54;;1989,679743;47,88727297;#¡DIV/0!;0;-10618189,54;;1;563,15;533,6170117;2000000;1991772,084;0;0,557765805;0;1989,679743;47,88727297
1989-07-20 03:00:00+01:00;0;0;-10619136,48;;1;563,15;533,6142677;156;532,9886618;0;-10619136,48;;1989,870056;47,90688406;#¡DIV/0!;0;-10619136,48;;1;563,15;533,6142677;2000000;1991772,071;0;0,597769164;0;1989,870056;47,90688406
1989-07-20 04:00:00+01:00;0;0;-10594763,04;;1;563,15;533,6848935;156;533,0591772;0;-10594763,04;;1984,971132;47,91218119;#¡DIV/0!;0;-10594763,04;;1;563,15;533,6848935;2000000;1991772,413;0;0,646494291;0;1984,971132;47,91218119
1989-07-20 05:00:00+01:00;0;0;-10619652,51;;1;563,15;533,6127723;156;532,9871688;0;-10619652,51;;1989,973766;47,91758112;#¡DIV/0!;0;-10619652,51;;1;563,15;533,6127723;2000000;1991772,064;0;0,684927178;0;1989,973766;47,91758112
1989-07-20 06:00:00+01:00;0;0;-10573107,35;;1;563,15;533,747639;156;533,1218247;0;-10573107,35;;1980,618453;47,92769527;#¡DIV/0!;0;-10573107,35;;1;563,15;533,747639;2000000;1991772,717;0;0,710129347;0;1980,618453;47,92769527
1989-07-20 07:00:00+01:00;0;0;-10573107,35;;1;563,15;533,747639;156;533,1218247;0;-10573107,35;;1980,618453;47,92769527;#¡DIV/0!;0;-10573107,35;;1;563,15;533,747639;2000000;1991772,717;0;0,724364387;0;1980,618453;47,92769527
1989-07-20 08:00:00+01:00;25;0;-10580447,74;;1;563,15;533,7263714;156;533,1005903;0;-10580447,74;;1982,093757;47,91534164;#¡DIV/0!;0;-10580447,74;;1;563,15;533,7263714;2000000;1991772,617;0;0,725974755;1663,318388;1982,093757;47,91534164
1989-07-20 09:00:00+01:00;66;0,460616277;10994219,12;;1;563,15;593,8979374;156;594,954227;0,490366645;11621686,03;;2608,523494;52,90059817;-6,438612456;0,490273574;11619336,87;;1;563,15;595,5737557;2000000;1991824,992;0,490273574;0,726284846;5027,028322;2538,497891;52,33529063
1989-07-20 10:00:00+01:00;113;0,604724869;25582654,75;;1;563,15;632,1139111;156;636,0060817;0,648220643;27292801,92;;3166,842241;56,57812537;-7,170680845;0,648087759;27287055,7;;1;563,15;636,4689954;2000000;1991472,613;0,648087759;0,726290562;8606,977762;2995,211944;55,3539691
1989-07-20 11:00:00+01:00;113;0,603532776;25470342,37;;1;563,15;631,8262274;156;635,7069116;0,64700231;27175717,62;;3169,888617;56,51097557;-7,180503167;0,646869466;27169985,75;;1;563,15;636,1704844;2000000;1991475,899;0,646869466;0,725528474;8587,165528;2998,819069;55,29261346
1989-07-20 12:00:00+01:00;271;0,803848464;81660518,77;;2,158595208;563,15;663,0514413;349,8242827;662,4790351;0,837551677;84840129,08;;3672,214256;59,2835449;-4,180913449;0,837456672;84830507,41;;2,242211159;563,15;663,0589847;2000000;1961929,835;0,837456672;0,72675597;20609,70411;3303,619908;57,00544223
1989-07-20 13:00:00+01:00;328;0,83879301;103208222,5;;2,728157084;563,15;663,0523125;438,5919811;662,47395;0,866478321;106362468;;3655,685114;59,17834504;-3,291306283;0,866400257;106352887,4;;2,8112362;563,15;663,0538423;2000000;1942451,995;0,866400257;0,728026827;24975,68096;3288,600078;56,90610912
1989-07-20 14:00:00+01:00;176;0,69726846;46132845,42;;1,219370669;563,15;663,0587545;203,4676607;662,4717266;0,749067643;49341547,94;;3694,483366;59,39683129;-7,407833077;0,748920944;49331886,7;;1,304026654;563,15;663,0515134;2000000;1985750,504;0,748920944;0,728029792;13401,62602;3324,268777;57,09514696
1989-07-20 15:00:00+01:00;129;0,628128905;30398278,73;;1;563,15;644,3707002;156;649,1964156;0,674689286;32499456,58;;3364,343369;57,58511721;-7,390014243;0,674547721;32492534,3;;1;563,15;649,658632;2000000;1991316,811;0,674547721;0,726762097;9810,577696;3157,41279;56,15646218
1989-07-20 16:00:00+01:00;113;0,606966965;25619168,8;;1;563,15;632,2074213;156;636,0752261;0,650345168;27319868,78;;3141,012145;56,36496268;-7,124889115;0,650212688;27314153,42;;1;563,15;636,5380777;2000000;1991472,245;0,650212688;0,72553082;8587,154582;2969,96554;55,13641977
1989-07-20 17:00:00+01:00;91;0,559581674;18885455,14;;1;563,15;614,7926209;156;617,3293899;0,597828744;20066144,13;;2881,513598;54,66953395;-6,813882576;0,597710913;20062030,01;;1;563,15;617,8614333;2000000;1991667,299;0,597710913;0,726280243;6931,143445;2758,102579;53,73814344
1989-07-20 18:00:00+01:00;170;0,685661638;43838783,6;;1,158755607;563,15;663,0570441;194,0590568;662,4748888;0,739439356;47061525,59;;3707,321637;59,40212737;-7,820970182;0,73928703;47051832,75;;1,243714205;563,15;663,054714;2000000;1986915,905;0,73928703;0,726297776;12948,73257;3335,958114;57,09806847
1989-07-20 19:00:00+01:00;198;0,687872396;44544814,64;;1,177381027;563,15;663,0599798;197,0439362;662,4773687;0,74127325;47786661,8;;3728,810515;59,42817682;-7,741202596;0,741121992;47776912,79;;1,262846536;563,15;663,0572313;2000000;1986550,418;0,741121992;0,725962249;13115,7338;3355,316305;57,12454506
1989-07-20 20:00:00+01:00;91;0,048871586;-2944581,189;;1;563,15;555,5526243;156;554,9048336;0,050228504;-2941580,311;;2115,808684;48,74265443;-2,758201524;0,050219563;-2941679,473;;1;563,15;555,5608063;2000000;1991832,921;0,050219563;0,724420594;2225,230252;2116,031795;48,72998124
1989-07-20 21:00:00+01:00;0;0;-10634093,43;;1;563,15;533,5709246;156;532,9453865;0;-10634093,43;;1992,876448;47,75410418;#¡DIV/0!;0;-10634093,43;;1;563,15;533,5709246;2000000;1991771,856;0;0,710265459;0;1992,876448;47,75410418
1989-07-20 22:00:00+01:00;0;0;-10624939,49;;1;563,15;533,5974517;156;532,9718721;0;-10624939,49;;1991,036522;47,79572849;#¡DIV/0!;0;-10624939,49;;1;563,15;533,5974517;2000000;1991771,986;0;0,685221016;0;1991,036522;47,79572849
1989-07-20 23:00:00+01:00;0;0;-10614823,03;;1;563,15;533,626767;156;533,0011416;0;-10614823,03;;1989,003152;47,81774464;#¡DIV/0!;0;-10614823,03;;1;563,15;533,626767;2000000;1991772,129;0;0,647110802;0;1989,003152;47,81774464
1989-07-21 00:00:00+01:00;0;0;-10602485,52;;1;563,15;533,6625171;156;533,0368358;0;-10602485,52;;1986,523365;47,84024311;#¡DIV/0!;0;-10602485,52;;1;563,15;533,6625171;2000000;1991772,303;0;0,598994839;0;1986,523365;47,84024311
1989-07-21 01:00:00+01:00;0;0;-10616723,84;;1;563,15;533,6212589;156;532,9956422;0;-10616723,84;;1989,385172;47,85696539;#¡DIV/0!;0;-10616723,84;;1;563,15;533,6212589;2000000;1991772,103;0;0,559791141;0;1989,385172;47,85696539
1989-07-21 02:00:00+01:00;0;0;-10617758,73;;1;563,15;533,6182601;156;532,992648;0;-10617758,73;;1989,593161;47,87835892;#¡DIV/0!;0;-10617758,73;;1;563,15;533,6182601;2000000;1991772,09;0;0,559931099;0;1989,593161;47,87835892
1989-07-21 03:00:00+01:00;0;0;-10618189,54;;1;563,15;533,6170117;156;532,9914016;0;-10618189,54;;1989,679743;47,88727297;#¡DIV/0!;0;-10618189,54;;1;563,15;533,6170117;2000000;1991772,084;0;0,599290646;0;1989,679743;47,88727297
1989-07-21 04:00:00+01:00;0;0;-10572165,41;;1;563,15;533,7503681;156;533,1245495;0;-10572165,41;;1980,429146;47,90808307;#¡DIV/0!;0;-10572165,41;;1;563,15;533,7503681;2000000;1991772,73;0;0,647399521;0;1980,429146;47,90808307
1989-07-21 05:00:00+01:00;0;0;-10572593,71;;1;563,15;533,7491272;156;533,1233106;0;-10572593,71;;1980,515223;47,91699768;#¡DIV/0!;0;-10572593,71;;1;563,15;533,7491272;2000000;1991772,724;0;0,68544499;0;1980,515223;47,91699768
1989-07-21 06:00:00+01:00;0;0;-10619652,51;;1;563,15;533,6127723;156;532,9871688;0;-10619652,51;;1989,973766;47,91758112;#¡DIV/0!;0;-10619652,51;;1;563,15;533,6127723;2000000;1991772,064;0;0,710420533;0;1989,973766;47,91758112
1989-07-21 07:00:00+01:00;0;0;-10573107,35;;1;563,15;533,747639;156;533,1218247;0;-10573107,35;;1980,618453;47,92769527;#¡DIV/0!;0;-10573107,35;;1;563,15;533,747639;2000000;1991772,717;0;0,724511916;0;1980,618453;47,92769527
1989-07-21 08:00:00+01:00;391;0,843947091;107479374,3;;2,841041113;563,15;663,0528975;456,2141424;662,4738735;0,870729811;110635908,7;;3662,935672;59,37015166;-3,16455936;0,870654297;110626315,7;;2,924198511;563,15;663,0537658;2000000;1938144,911;0,870654297;0,725934204;25852,34803;3295,310874;57,09876087
1989-07-21 09:00:00+01:00;451;0,882316286;149235561,7;;3,944431179;563,15;663,061683;627,0741304;662,6595055;0,902427744;152373290,6;;3669,311051;59,28332039;-2,272970021;0,902371071;152363726,9;;4,019494869;563,15;663,240954;2000000;1888954,09;0,902371071;0,726339918;34355,03373;3303,510115;57,0314285
1989-07-21 10:00:00+01:00;567;0,906394226;192629810,6;;5,081570472;563,15;663,244323;805,4242572;662,6561103;0,92212309;195703640,2;;3683,996704;59,23133951;-1,730304019;0,922077602;195693987,8;;5,162720695;563,15;663,2384976;2000000;1823569,799;0,922077602;0,726233454;43182,39266;3313,176726;56,96195954
1989-07-21 11:00:00+01:00;750;0,930183412;260825006,7;;6,881025728;563,15;663,2378849;1084,606285;662,6599489;0,940880826;263550677,5;;3689,326742;59,14558739;-1,146328171;0,940846366;263541026,5;;6,952348265;563,15;663,2423957;2000000;1693033,143;0,940846366;0,725548505;56993,95378;3318,63445;56,88479683
1989-07-21 12:00:00+01:00;829;0,937148108;290674188;;7,667585327;563,15;663,2491914;1207,405456;662,6586865;0,946778393;293385937,5;;3673,825172;59,08709558;-1,024308963;0,9467474;293376335,1;;7,739523596;563,15;663,2411159;2000000;1624879,4;0,9467474;0,726841891;63050,85555;3304,554111;56,82602747
1989-07-21 13:00:00+01:00;826;0,937010564;289933538,7;;7,648070344;563,15;663,2489147;1204,361855;662,6584219;0,946663875;292645548,8;;3673,003737;59,0278406;-1,026908781;0,946632808;292635946,4;;7,720013337;563,15;663,2408478;2000000;1626647,492;0,946632808;0,728095567;62899,34565;3303,755803;56,76676024
1989-07-21 14:00:00+01:00;753;0,930979582;262630877,6;;6,928638338;563,15;663,2382879;1091,968768;662,6607477;0,941559086;265341968,3;;3669,081181;58,99514984;-1,132723541;0,941525007;265332365,8;;6,999544943;563,15;663,2432051;2000000;1689132,064;0,941525007;0,728091074;57340,00549;3300,275789;56,73448218
1989-07-21 15:00:00+01:00;709;0,926287062;245758404,3;;6,483057428;563,15;663,2449701;1022,545937;662,6657088;0,937592388;248485808;;3685,461386;58,9606263;-1,216566856;0,937555963;248476156;;6,554525549;563,15;663,248233;2000000;1724991,036;0,937555963;0,726851211;53924,53475;3314,868364;56,69906722
1989-07-21 16:00:00+01:00;791;0,933809661;276139394,6;;7,284578977;563,15;663,2439667;1147,546188;662,6670952;0,943955807;278865875;;3688,766437;58,94155802;-1,083033192;0,94392313;278856222,9;;7,35580899;563,15;663,2496382;2000000;1658912,154;0,94392313;0,725552366;60109,5474;3318,001582;56,68117983
1989-07-21 17:00:00+01:00;807;0,935330125;282791847,7;;7,459879995;563,15;663,2463963;1175,05008;662,6558751;0,945244948;285515363,8;;3684,838817;58,94879273;-1,056622687;0,945213036;285505726;;7,532116468;563,15;663,2382669;2000000;1643469,359;0,945213036;0,726219136;61458,91814;3314,309437;56,68754445
1989-07-21 18:00:00+01:00;722;0,927982724;251115646,7;;6,624230767;563,15;663,2471114;1044,666881;662,6550058;0,939028993;253832307;;3672,30057;58,9801697;-1,186519791;0,938993422;253822693,3;;6,69632755;563,15;663,2373859;2000000;1713795,575;0,938993422;0,726358799;55000,52799;3302,881772;56,71783221
1989-07-21 19:00:00+01:00;599;0,89846806;174543240,9;;4,604373216;563,15;663,2458446;730,8831725;662,65734;0,915541478;177593829;;3652,127331;59,06276943;-1,894784111;0,91549209;177584250,7;;4,684895931;563,15;663,2397298;2000000;1852625,117;0,91549209;0,725917727;39468,04724;3284,202802;56,7918168
