date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
12/03/2007 15:00;689;13;996;1,4;679,610;293,000;392,779;0;0;0;2000000;2000000;;;;
12/03/2007 16:00;522;12;996;1,9;534,869;293,000;392,607;0;0;0;2000000;2000000;;;;
12/03/2007 17:00;328;10,6;996;2;204,000;293,000;326,849;0;0;0;2000000;2000000;;;;
12/03/2007 18:00;0;8,9;996;1,7;204,000;293,000;285,983;0;0;0;2000000;2000000;;;;
12/03/2007 19:00;0;8;996;0,9;204,000;298,821;283,225;0;0;0;2000000;2000000;;;;
12/03/2007 20:00;0;7,1;996;1;204,000;299,698;285,908;0;0;0;2000000;2000000;;;;
12/03/2007 21:00;0;6,1;996;1;204,000;295,574;282,860;0;0;0;2000000;2000000;;;;
12/03/2007 22:00;0;5,2;996;1,7;204,000;290,885;278,746;0;0;0;2000000;2000000;;;;
12/03/2007 23:00;0;4,2;996;1,5;204,000;286,292;274,636;0;0;0;2000000;2000000;;;;
13/03/2007 0:00;0;3,6;996;0,9;204,000;281,884;270,664;0;0;0;2000000;2000000;;;;
13/03/2007 1:00;0;2,9;996;0,5;204,000;277,660;266,838;0;0;0;2000000;2000000;;;;
13/03/2007 2:00;0;2,3;996;1,4;204,000;273,606;263,148;0;0;0;2000000;2000000;;;;
13/03/2007 3:00;0;2;996;1,1;204,000;269,709;259,600;0;0;0;2000000;2000000;;;;
13/03/2007 4:00;0;1,6;996;0,7;204,000;265,959;256,178;0;0;0;2000000;2000000;;;;
13/03/2007 5:00;0;1,4;996;0,7;204,000;262,346;252,876;0;0;0;2000000;2000000;;;;
13/03/2007 6:00;0;1,3;996;0,9;204,000;258,863;249,686;0;0;0;2000000;2000000;;;;
13/03/2007 7:00;0;3,7;996;1;204,000;255,502;246,625;0;0;0;2000000;2000000;;;;
13/03/2007 8:00;785;6,2;996;1,5;746,413;274,372;381,941;0;0;0;2000000;2000000;;;;
13/03/2007 9:00;877;8,6;996;1,7;851,318;292,397;392,884;0;0;0;2000000;2000000;;;;
13/03/2007 10:00;939;10,8;996;1,5;827,861;292,982;392,375;0;0;0;2000000;2000000;;;;
13/03/2007 11:00;880;12,6;996;1,5;697,931;292,999;392,915;0;0;0;2000000;2000000;;;;
13/03/2007 12:00;864;13,9;996;2,3;665,941;293,000;392,583;0;0;0;2000000;2000000;;;;
13/03/2007 13:00;843;14,8;996;2,3;682,237;293,000;392,808;0;0;0;2000000;2000000;;;;
13/03/2007 14:00;593;15,2;996;2,9;519,889;293,000;392,627;0;0;0;2000000;2000000;;;;
13/03/2007 15:00;712;15;996;2,9;709,708;293,000;392,492;0;0;0;2000000;2000000;;;;
13/03/2007 16:00;522;14,1;996;3,2;541,965;293,000;392,593;0;0;0;2000000;2000000;;;;
13/03/2007 17:00;336;12,6;996;2,9;204,000;293,000;329,391;0;0;0;2000000;2000000;;;;
13/03/2007 18:00;0;10,9;996;3,7;204,000;293,000;286,448;0;0;0;2000000;2000000;;;;
13/03/2007 19:00;0;10;996;6;204,000;299,056;283,384;0;0;0;2000000;2000000;;;;
13/03/2007 20:00;0;9;996;4,9;204,000;300,089;286,232;0;0;0;2000000;2000000;;;;
13/03/2007 21:00;0;8,1;996;6,9;204,000;295,969;283,203;0;0;0;2000000;2000000;;;;
13/03/2007 22:00;0;7,2;996;5,3;204,000;291,263;279,088;0;0;0;2000000;2000000;;;;
13/03/2007 23:00;0;6,3;996;6,3;204,000;286,655;274,966;0;0;0;2000000;2000000;;;;
14/03/2007 0:00;0;5,5;996;4,2;204,000;282,232;270,984;0;0;0;2000000;2000000;;;;
14/03/2007 1:00;0;4,7;996;6,3;204,000;277,995;267,139;0;0;0;2000000;2000000;;;;
14/03/2007 2:00;0;3,8;996;7,7;204,000;273,927;263,438;0;0;0;2000000;2000000;;;;
14/03/2007 3:00;0;3,4;996;4,9;204,000;270,017;259,885;0;0;0;2000000;2000000;;;;
14/03/2007 4:00;0;3;996;2,5;204,000;266,257;256,461;0;0;0;2000000;2000000;;;;
14/03/2007 5:00;0;2,7;996;2,2;204,000;262,637;253,155;0;0;0;2000000;2000000;;;;
14/03/2007 6:00;0;2,6;996;1,9;204,000;259,147;249,962;0;0;0;2000000;2000000;;;;
14/03/2007 7:00;30;4,9;996;2,2;204,000;256,015;252,968;0;0;0;2000000;2000000;;;;
14/03/2007 8:00;784;7,3;996;4,9;753,531;276,158;383,033;0;0;0;2000000;2000000;;;;
14/03/2007 9:00;814;9,7;996;5,3;792,151;292,531;392,775;0;0;0;2000000;2000000;;;;
14/03/2007 10:00;848;11,8;996;6,6;742,643;292,982;392,974;0;0;0;2000000;2000000;;;;
14/03/2007 11:00;881;13,5;996;6,6;708,719;292,999;392,469;0;0;0;2000000;2000000;;;;
14/03/2007 12:00;848;14,8;996;5,3;660,111;293,000;392,441;0;0;0;2000000;2000000;;;;
14/03/2007 13:00;866;15,7;996;5,3;710,825;293,000;392,519;0;0;0;2000000;2000000;;;;
14/03/2007 14:00;577;16;996;2,8;508,074;293,000;392,639;0;0;0;2000000;2000000;;;;
14/03/2007 15:00;720;15,8;996;2,7;719,813;293,000;392,725;0;0;0;2000000;2000000;;;;
14/03/2007 16:00;471;14,6;996;3,5;492,233;293,000;392,347;0;0;0;2000000;2000000;;;;
14/03/2007 17:00;302;13,2;996;4,2;204,000;293,000;327,871;0;0;0;2000000;2000000;;;;
14/03/2007 18:00;0;11,5;996;2,9;204,000;293,000;286,193;0;0;0;2000000;2000000;;;;
14/03/2007 19:00;0;10,7;996;4,2;204,000;298,911;283,302;0;0;0;2000000;2000000;;;;
14/03/2007 20:00;0;9,9;996;4,2;204,000;299,852;286,049;0;0;0;2000000;2000000;;;;
14/03/2007 21:00;0;9,1;996;6;204,000;295,733;283,010;0;0;0;2000000;2000000;;;;
14/03/2007 22:00;0;8,3;996;4,6;204,000;291,043;278,908;0;0;0;2000000;2000000;;;;
14/03/2007 23:00;0;7,5;996;6;204,000;286,450;274,798;0;0;0;2000000;2000000;;;;
15/03/2007 0:00;0;7;996;4,2;204,000;282,042;270,831;0;0;0;2000000;2000000;;;;
15/03/2007 1:00;0;6,4;996;4,9;204,000;277,820;267,004;0;0;0;2000000;2000000;;;;
15/03/2007 2:00;0;5,8;996;7,7;204,000;273,768;263,317;0;0;0;2000000;2000000;;;;
15/03/2007 3:00;0;5,4;996;9,1;204,000;269,872;259,769;0;0;0;2000000;2000000;;;;
15/03/2007 4:00;0;5,1;996;6,3;204,000;266,124;256,356;0;0;0;2000000;2000000;;;;
15/03/2007 5:00;0;4,9;996;5,7;204,000;262,515;253,061;0;0;0;2000000;2000000;;;;
15/03/2007 6:00;0;4,8;996;3,5;204,000;259,036;249,882;0;0;0;2000000;2000000;;;;
15/03/2007 7:00;93;6,2;996;3,2;204,000;256,440;266,467;0;0;0;2000000;2000000;;;;
15/03/2007 8:00;644;8,6;996;2,9;611,776;275,534;382,075;0;0;0;2000000;2000000;;;;
15/03/2007 9:00;863;10,9;996;5,3;841,776;292,125;392,908;0;0;0;2000000;2000000;;;;
15/03/2007 10:00;741;12,8;996;5,7;648,217;292,967;392,815;0;0;0;2000000;2000000;;;;
15/03/2007 11:00;500;14;996;4,6;383,708;292,997;392,738;0;0;0;2000000;2000000;;;;
15/03/2007 12:00;242;14,3;996;3,7;204,000;292,999;375,300;0;0;0;2000000;2000000;;;;
15/03/2007 13:00;614;15,1;996;8,1;491,807;293,000;391,891;0;0;0;2000000;2000000;;;;
15/03/2007 14:00;472;15,6;996;6,9;409,889;293,000;392,627;0;0;0;2000000;2000000;;;;
15/03/2007 15:00;232;15,6;996;6,9;204,000;293,000;391,350;0;0;0;2000000;2000000;;;;
15/03/2007 16:00;531;15,1;996;7,7;566,856;293,000;392,549;0;0;0;2000000;2000000;;;;
15/03/2007 17:00;522;14,1;996;7,3;204,000;293,000;351,995;0;0;0;2000000;2000000;;;;
15/03/2007 18:00;0;12,7;996;7,7;204,000;293,000;290,488;0;0;0;2000000;2000000;;;;
15/03/2007 19:00;0;11,7;996;6;204,000;301,116;284,835;0;0;0;2000000;2000000;;;;
15/03/2007 20:00;0;10,8;996;7,3;204,000;303,527;289,126;0;0;0;2000000;2000000;;;;
15/03/2007 21:00;0;9,8;996;6,6;204,000;299,462;286,317;0;0;0;2000000;2000000;;;;
15/03/2007 22:00;0;8,8;996;4,6;204,000;294,630;282,117;0;0;0;2000000;2000000;;;;
15/03/2007 23:00;0;7,8;996;3,7;204,000;289,879;277,880;0;0;0;2000000;2000000;;;;
16/03/2007 0:00;0;7;996;6,3;204,000;285,321;273,780;0;0;0;2000000;2000000;;;;
16/03/2007 1:00;0;6,1;996;6;204,000;280,958;269,836;0;0;0;2000000;2000000;;;;
16/03/2007 2:00;0;5,3;996;8,6;204,000;276,776;266,036;0;0;0;2000000;2000000;;;;
16/03/2007 3:00;0;4,8;996;6,9;204,000;272,758;262,389;0;0;0;2000000;2000000;;;;
16/03/2007 4:00;0;4,3;996;4,2;204,000;268,897;258,878;0;0;0;2000000;2000000;;;;
16/03/2007 5:00;0;4;996;4,6;204,000;265,183;255,489;0;0;0;2000000;2000000;;;;
16/03/2007 6:00;0;3,9;996;2,9;204,000;261,605;252,222;0;0;0;2000000;2000000;;;;
16/03/2007 7:00;35;6,3;996;4,2;204,000;258,461;256,953;0;0;0;2000000;2000000;;;;
16/03/2007 8:00;808;8,8;996;6,9;789,437;279,086;385,074;0;0;0;2000000;2000000;;;;
16/03/2007 9:00;790;11,1;996;7,3;775,128;292,812;392,922;0;0;0;2000000;2000000;;;;
16/03/2007 10:00;844;13,2;996;12,2;753,000;292,992;392,474;0;0;0;2000000;2000000;;;;
16/03/2007 11:00;890;14,9;996;10,2;725,743;293,000;392,823;0;0;0;2000000;2000000;;;;
16/03/2007 12:00;845;16,2;996;10,7;669,087;293,000;392,639;0;0;0;2000000;2000000;;;;
16/03/2007 13:00;843;17;996;10,7;699,798;293,000;392,928;0;0;0;2000000;2000000;;;;
16/03/2007 14:00;545;17,3;996;8,6;485,671;293,000;392,372;0;0;0;2000000;2000000;;;;
16/03/2007 15:00;729;17,1;996;8,1;734,513;293,000;392,917;0;0;0;2000000;2000000;;;;
16/03/2007 16:00;598;16,2;996;7,3;647,326;293,000;392,807;0;0;0;2000000;2000000;;;;
16/03/2007 17:00;257;14,7;996;6,3;204,000;293,000;326,371;0;0;0;2000000;2000000;;;;
16/03/2007 18:00;0;13;996;6,3;204,000;293,000;285,924;0;0;0;2000000;2000000;;;;
16/03/2007 19:00;0;12,3;996;7,3;204,000;298,790;283,225;0;0;0;2000000;2000000;;;;
16/03/2007 20:00;0;11,6;996;4,2;204,000;299,653;285,902;0;0;0;2000000;2000000;;;;
16/03/2007 21:00;0;10,9;996;2,9;204,000;295,538;282,873;0;0;0;2000000;2000000;;;;
16/03/2007 22:00;0;10,2;996;3,9;204,000;290,866;278,779;0;0;0;2000000;2000000;;;;
16/03/2007 23:00;0;9,5;996;4,6;204,000;286,293;274,687;0;0;0;2000000;2000000;;;;
17/03/2007 0:00;0;9,1;996;3,5;204,000;281,903;270,734;0;0;0;2000000;2000000;;;;
17/03/2007 1:00;0;8,7;996;2,7;204,000;277,698;266,928;0;0;0;2000000;2000000;;;;
17/03/2007 2:00;0;8,3;996;2,9;204,000;273,663;263,264;0;0;0;2000000;2000000;;;;
17/03/2007 3:00;0;8,1;996;2,3;204,000;269,787;259,740;0;0;0;2000000;2000000;;;;
17/03/2007 4:00;0;7,9;996;1,4;204,000;266,059;256,343;0;0;0;2000000;2000000;;;;
17/03/2007 5:00;0;7,8;996;0,9;204,000;262,469;253,066;0;0;0;2000000;2000000;;;;
17/03/2007 6:00;0;7,8;996;0,8;204,000;259,009;249,898;0;0;0;2000000;2000000;;;;
17/03/2007 7:00;107;9,3;996;1;204,000;256,641;271,909;0;0;0;2000000;2000000;;;;
17/03/2007 8:00;759;12,3;996;1,5;747,651;280,370;385,773;0;0;0;2000000;2000000;;;;
17/03/2007 9:00;806;15,3;996;2;797,708;292,882;392,726;0;0;0;2000000;2000000;;;;
17/03/2007 10:00;723;18;996;3,5;640,643;292,995;392,722;0;0;0;2000000;2000000;;;;
17/03/2007 11:00;902;20,1;996;2,4;741,642;293,000;392,968;0;0;0;2000000;2000000;;;;
17/03/2007 12:00;899;21,6;996;3,2;721,057;293,000;392,760;0;0;0;2000000;2000000;;;;
17/03/2007 13:00;852;22,7;996;4,2;716,476;293,000;392,661;0;0;0;2000000;2000000;;;;
17/03/2007 14:00;666;23,1;996;3,2;607,386;293,000;392,521;0;0;0;2000000;2000000;;;;
17/03/2007 15:00;604;23;996;3,5;606,470;293,000;392,492;0;0;0;2000000;2000000;;;;
17/03/2007 16:00;458;22,1;996;2,8;488,842;293,000;392,350;0;0;0;2000000;2000000;;;;
17/03/2007 17:00;347;20,6;996;3,5;204,000;293,000;338,186;0;0;0;2000000;2000000;;;;
17/03/2007 18:00;0;18,8;996;2,5;204,000;293,000;288,121;0;0;0;2000000;2000000;;;;
17/03/2007 19:00;0;17,5;996;1,9;204,000;299,877;284,076;0;0;0;2000000;2000000;;;;
17/03/2007 20:00;0;16,2;996;1,7;204,000;301,488;287,523;0;0;0;2000000;2000000;;;;
17/03/2007 21:00;0;14,9;996;1,8;204,000;297,429;284,612;0;0;0;2000000;2000000;;;;
17/03/2007 22:00;0;13,7;996;1,5;204,000;292,711;280,488;0;0;0;2000000;2000000;;;;
17/03/2007 23:00;0;12,4;996;2;204,000;288,078;276,340;0;0;0;2000000;2000000;;;;
18/03/2007 0:00;0;11,1;996;2,4;204,000;283,630;272,325;0;0;0;2000000;2000000;;;;
18/03/2007 1:00;0;9,7;996;3,9;204,000;279,365;268,448;0;0;0;2000000;2000000;;;;
18/03/2007 2:00;0;8,4;996;5,3;204,000;275,269;264,717;0;0;0;2000000;2000000;;;;
18/03/2007 3:00;0;7,6;996;6,3;204,000;271,329;261,126;0;0;0;2000000;2000000;;;;
18/03/2007 4:00;0;6,9;996;5,7;204,000;267,538;257,668;0;0;0;2000000;2000000;;;;
18/03/2007 5:00;0;6,4;996;5,3;204,000;263,885;254,331;0;0;0;2000000;2000000;;;;
18/03/2007 6:00;0;6,3;996;4,2;204,000;260,365;251,114;0;0;0;2000000;2000000;;;;
18/03/2007 7:00;6;8,8;996;3,2;204,000;257,029;249,536;0;0;0;2000000;2000000;;;;
18/03/2007 8:00;653;11,3;996;2,9;616,297;272,251;379,861;0;0;0;2000000;2000000;;;;
18/03/2007 9:00;785;13,7;996;3,9;766,805;291,632;392,959;0;0;0;2000000;2000000;;;;
18/03/2007 10:00;787;15,7;996;2;707,760;292,939;392,441;0;0;0;2000000;2000000;;;;
18/03/2007 11:00;851;17,4;996;1,9;707,138;292,997;392,413;0;0;0;2000000;2000000;;;;
18/03/2007 12:00;901;18,6;996;2,2;728,444;293,000;392,857;0;0;0;2000000;2000000;;;;
18/03/2007 13:00;828;19,4;996;0,9;698,845;293,000;392,928;0;0;0;2000000;2000000;;;;
18/03/2007 14:00;622;19,7;996;0,8;567,639;293,000;392,582;0;0;0;2000000;2000000;;;;
18/03/2007 15:00;582;19,4;996;0,8;586,444;293,000;392,340;0;0;0;2000000;2000000;;;;
18/03/2007 16:00;497;18,5;996;0,6;534,454;293,000;392,596;0;0;0;2000000;2000000;;;;
18/03/2007 17:00;438;17;996;0,4;204,000;293,000;350,917;0;0;0;2000000;2000000;;;;
18/03/2007 18:00;0;15,2;996;0,9;204,000;293,000;290,356;0;0;0;2000000;2000000;;;;
18/03/2007 19:00;0;14;996;1;204,000;301,036;284,845;0;0;0;2000000;2000000;;;;
18/03/2007 20:00;0;12,7;996;0,9;204,000;303,410;289,098;0;0;0;2000000;2000000;;;;
18/03/2007 21:00;0;11,4;996;1;204,000;299,366;286,291;0;0;0;2000000;2000000;;;;
18/03/2007 22:00;0;10,2;996;0,9;204,000;294,560;282,102;0;0;0;2000000;2000000;;;;
18/03/2007 23:00;0;8,9;996;0,6;204,000;289,831;277,877;0;0;0;2000000;2000000;;;;
19/03/2007 0:00;0;8,1;996;0,7;204,000;285,292;273,796;0;0;0;2000000;2000000;;;;
19/03/2007 1:00;0;7,1;996;1,3;204,000;280,945;269,857;0;0;0;2000000;2000000;;;;
19/03/2007 2:00;0;6,2;996;1,2;204,000;276,777;266,071;0;0;0;2000000;2000000;;;;
19/03/2007 3:00;0;5,7;996;1,5;204,000;272,772;262,429;0;0;0;2000000;2000000;;;;
19/03/2007 4:00;0;5,3;996;0,9;204,000;268,921;258,922;0;0;0;2000000;2000000;;;;
19/03/2007 5:00;0;4,9;996;0,7;204,000;265,215;255,538;0;0;0;2000000;2000000;;;;
19/03/2007 6:00;0;4,8;996;0,5;204,000;261,644;252,274;0;0;0;2000000;2000000;;;;
19/03/2007 7:00;7;7,6;996;0,6;204,000;258,272;250,988;0;0;0;2000000;2000000;;;;
19/03/2007 8:00;648;10,2;996;1,5;614,890;273,177;380,348;0;0;0;2000000;2000000;;;;
19/03/2007 9:00;802;12,6;996;1,4;790,187;291,758;392,794;0;0;0;2000000;2000000;;;;
19/03/2007 10:00;894;14,8;996;0,9;814,644;292,955;392,538;0;0;0;2000000;2000000;;;;
19/03/2007 11:00;860;16,5;996;1;718,656;292,998;392,701;0;0;0;2000000;2000000;;;;
19/03/2007 12:00;894;17,8;996;1,5;729,056;293,000;392,870;0;0;0;2000000;2000000;;;;
19/03/2007 13:00;824;18,7;996;1,7;705,551;293,000;392,369;0;0;0;2000000;2000000;;;;
19/03/2007 14:00;594;19;996;2,4;543,151;293,000;392,588;0;0;0;2000000;2000000;;;;
19/03/2007 15:00;485;18,7;996;2;482,707;293,000;392,370;0;0;0;2000000;2000000;;;;
19/03/2007 16:00;685;17,7;996;2,4;753,000;293,000;393,009;0;0;0;2000000;2000000;;;;
19/03/2007 17:00;167;16,1;996;2,8;204,000;293,000;319,395;0;0;0;2000000;2000000;;;;
19/03/2007 18:00;0;14,4;996;4,9;204,000;293,000;284,698;0;0;0;2000000;2000000;;;;
19/03/2007 19:00;0;13,5;996;3,9;204,000;298,154;282,811;0;0;0;2000000;2000000;;;;
19/03/2007 20:00;0;12,7;996;2,5;204,000;298,597;285,043;0;0;0;2000000;2000000;;;;
19/03/2007 21:00;0;11,9;996;3,9;204,000;294,473;281,938;0;0;0;2000000;2000000;;;;
19/03/2007 22:00;0;11,1;996;3,2;204,000;289,846;277,882;0;0;0;2000000;2000000;;;;
19/03/2007 23:00;0;10,3;996;2,2;204,000;285,322;273,836;0;0;0;2000000;2000000;;;;
20/03/2007 0:00;0;9,8;996;2,5;204,000;280,982;269,916;0;0;0;2000000;2000000;;;;
20/03/2007 1:00;0;9,2;996;3,9;204,000;276,820;266,137;0;0;0;2000000;2000000;;;;
20/03/2007 2:00;0;8,7;996;4,6;204,000;272,823;262,501;0;0;0;2000000;2000000;;;;
20/03/2007 3:00;0;8,5;996;5,3;204,000;268,980;259,000;0;0;0;2000000;2000000;;;;
20/03/2007 4:00;0;8,2;996;6;204,000;265,280;255,625;0;0;0;2000000;2000000;;;;
20/03/2007 5:00;0;8;996;3,9;204,000;261,717;252,370;0;0;0;2000000;2000000;;;;
20/03/2007 6:00;0;8;996;2,5;204,000;258,281;249,228;0;0;0;2000000;2000000;;;;
20/03/2007 7:00;0;8,2;996;4,9;204,000;254,966;246,186;0;0;0;2000000;2000000;;;;
20/03/2007 8:00;0;8,5;996;6,6;204,000;251,763;243,243;0;0;0;2000000;2000000;;;;
20/03/2007 9:00;0;9,8;996;3,9;204,000;248,668;240,408;0;0;0;2000000;2000000;;;;
20/03/2007 10:00;1;10,5;996;4,6;204,000;245,675;237,660;0;0;0;2000000;2000000;;;;
20/03/2007 11:00;1;10,6;996;3,9;204,000;242,781;234,999;0;0;0;2000000;2000000;;;;
20/03/2007 12:00;0;10,6;996;2,4;204,000;239,980;232,402;0;0;0;2000000;2000000;;;;
20/03/2007 13:00;0;10,9;996;2,2;204,000;237,263;229,889;0;0;0;2000000;2000000;;;;
20/03/2007 14:00;1;11,3;996;1,1;204,000;234,626;227,458;0;0;0;2000000;2000000;;;;
20/03/2007 15:00;1;11,5;996;1,3;204,000;232,068;225,079;0;0;0;2000000;2000000;;;;
20/03/2007 16:00;1;11,4;996;0,9;204,000;229,583;222,765;0;0;0;2000000;2000000;;;;
20/03/2007 17:00;0;10,7;996;1,1;204,000;227,166;220,509;0;0;0;2000000;2000000;;;;
20/03/2007 18:00;1;10,5;996;1,9;204,000;224,812;218,313;0;0;0;2000000;2000000;;;;
20/03/2007 19:00;0;9,9;996;1,9;204,000;222,519;216,167;0;0;0;2000000;2000000;;;;
20/03/2007 20:00;0;9,2;996;1,5;204,000;220,284;214,071;0;0;0;2000000;2000000;;;;
20/03/2007 21:00;0;8,5;996;2;204,000;218,103;212,025;0;0;0;2000000;2000000;;;;
20/03/2007 22:00;0;7,8;996;2,7;204,000;215,975;210,024;0;0;0;2000000;2000000;;;;
20/03/2007 23:00;0;7;996;2,8;204,000;213,896;208,067;0;0;0;2000000;2000000;;;;
21/03/2007 0:00;0;6,2;996;2;204,000;211,863;206,151;0;0;0;2000000;2000000;;;;
21/03/2007 1:00;0;5,2;996;1,7;204,000;209,876;204,273;0;0;0;2000000;2000000;;;;
21/03/2007 2:00;0;4,3;996;2,9;204,000;207,931;202,436;0;0;0;2000000;2000000;;;;
21/03/2007 3:00;0;3,8;996;2,7;204,000;206,028;200,639;0;0;0;2000000;2000000;;;;
21/03/2007 4:00;0;3,3;996;1,7;204,000;204,164;198,876;0;0;0;2000000;2000000;;;;
21/03/2007 5:00;0;3;996;2,2;204,000;202,340;197,153;0;0;0;2000000;2000000;;;;
21/03/2007 6:00;0;2,9;996;1,8;204,000;200,553;195,464;0;0;0;2000000;2000000;;;;
21/03/2007 7:00;100;5,5;996;1,8;204,000;199,850;224,340;0;0;0;2000000;2000000;;;;
21/03/2007 8:00;728;8,1;996;2,2;666,265;239,528;356,167;0;0;0;2000000;2000000;;;;
21/03/2007 9:00;756;10,6;996;2,3;736,138;290,180;392,926;0;0;0;2000000;2000000;;;;
21/03/2007 10:00;899;12,8;996;2;830,244;292,879;392,344;0;0;0;2000000;2000000;;;;
21/03/2007 11:00;911;14,5;996;1,7;774,197;292,996;392,920;0;0;0;2000000;2000000;;;;
21/03/2007 12:00;889;15,8;996;2;737,055;293,000;392,946;0;0;0;2000000;2000000;;;;
21/03/2007 13:00;786;16,6;996;2,8;678,595;293,000;392,777;0;0;0;2000000;2000000;;;;
21/03/2007 14:00;809;17;996;5,3;763,220;293,000;392,977;0;0;0;2000000;2000000;;;;
21/03/2007 15:00;586;16,7;996;4,9;596,157;293,000;392,668;0;0;0;2000000;2000000;;;;
21/03/2007 16:00;640;15,7;996;5,7;708,371;293,000;392,453;0;0;0;2000000;2000000;;;;
21/03/2007 17:00;235;14,1;996;6,9;204,000;293,000;330,722;0;0;0;2000000;2000000;;;;
21/03/2007 18:00;0;12,4;996;10,2;204,000;293,000;286,689;0;0;0;2000000;2000000;;;;
21/03/2007 19:00;0;11,5;996;9,8;204,000;299,174;283,474;0;0;0;2000000;2000000;;;;
21/03/2007 20:00;0;10,7;996;13,4;204,000;300,289;286,398;0;0;0;2000000;2000000;;;;
21/03/2007 21:00;0;9,8;996;13,4;204,000;296,172;283,388;0;0;0;2000000;2000000;;;;
21/03/2007 22:00;0;8,9;996;12,2;204,000;291,460;279,267;0;0;0;2000000;2000000;;;;
21/03/2007 23:00;0;8,1;996;13,4;204,000;286,844;275,142;0;0;0;2000000;2000000;;;;
22/03/2007 0:00;0;7,5;996;9,5;204,000;282,415;271,158;0;0;0;2000000;2000000;;;;
22/03/2007 1:00;0;7;996;8,6;204,000;278,173;267,320;0;0;0;2000000;2000000;;;;
22/03/2007 2:00;0;6,4;996;9,8;204,000;274,105;263,625;0;0;0;2000000;2000000;;;;
22/03/2007 3:00;0;6,1;996;8,6;204,000;270,197;260,072;0;0;0;2000000;2000000;;;;
22/03/2007 4:00;0;5,8;996;4,9;204,000;266,438;256,652;0;0;0;2000000;2000000;;;;
22/03/2007 5:00;0;5,6;996;3,7;204,000;262,820;253,352;0;0;0;2000000;2000000;;;;
22/03/2007 6:00;0;5,6;996;3,2;204,000;259,335;250,165;0;0;0;2000000;2000000;;;;
22/03/2007 7:00;249;6,9;996;4,9;204,000;258,791;318,602;0;0;0;2000000;2000000;;;;
22/03/2007 8:00;503;9,7;996;4,9;490,883;281,268;386,606;0;0;0;2000000;2000000;;;;
22/03/2007 9:00;834;12,5;996;6,3;835,052;292,109;392,918;0;0;0;2000000;2000000;;;;
22/03/2007 10:00;834;14,9;996;7,3;766,683;292,970;392,967;0;0;0;2000000;2000000;;;;
22/03/2007 11:00;887;16,9;996;7,7;753,000;292,999;393,579;0;0;0;2000000;2000000;;;;
22/03/2007 12:00;829;18,4;996;5,7;690,723;293,000;392,895;0;0;0;2000000;2000000;;;;
22/03/2007 13:00;844;19,3;996;4,9;736,653;293,000;392,942;0;0;0;2000000;2000000;;;;
22/03/2007 14:00;832;19,9;996;5,3;793,071;293,000;392,777;0;0;0;2000000;2000000;;;;
22/03/2007 15:00;481;19,9;996;3,9;484,642;293,000;392,370;0;0;0;2000000;2000000;;;;
22/03/2007 16:00;614;19,1;996;6,6;677,012;293,000;392,747;0;0;0;2000000;2000000;;;;
22/03/2007 17:00;229;17,7;996;6;204,000;293,000;331,359;0;0;0;2000000;2000000;;;;
22/03/2007 18:00;2;16;996;6;204,000;293,000;286,851;0;0;0;2000000;2000000;;;;
22/03/2007 19:00;0;14,8;996;4,9;204,000;299,255;283,589;0;0;0;2000000;2000000;;;;
22/03/2007 20:00;0;13,6;996;2,9;204,000;300,438;286,597;0;0;0;2000000;2000000;;;;
22/03/2007 21:00;0;12,4;996;2,4;204,000;296,348;283,615;0;0;0;2000000;2000000;;;;
22/03/2007 22:00;0;11,1;996;2,2;204,000;291,655;279,504;0;0;0;2000000;2000000;;;;
22/03/2007 23:00;0;9,9;996;1,8;204,000;287,055;275,391;0;0;0;2000000;2000000;;;;
23/03/2007 0:00;0;8,8;996;1,7;204,000;282,639;271,406;0;0;0;2000000;2000000;;;;
23/03/2007 1:00;0;7,5;996;2,5;204,000;278,406;267,558;0;0;0;2000000;2000000;;;;
23/03/2007 2:00;0;6,2;996;3,2;204,000;274,340;263,853;0;0;0;2000000;2000000;;;;
23/03/2007 3:00;0;5,5;996;3,9;204,000;270,429;260,288;0;0;0;2000000;2000000;;;;
23/03/2007 4:00;0;4,8;996;3,2;204,000;266,664;256,852;0;0;0;2000000;2000000;;;;
23/03/2007 5:00;0;4,3;996;2,7;204,000;263,037;253,538;0;0;0;2000000;2000000;;;;
23/03/2007 6:00;0;4,2;996;3,2;204,000;259,540;250,336;0;0;0;2000000;2000000;;;;
23/03/2007 7:00;59;6,8;996;2,7;204,000;256,879;265,699;0;0;0;2000000;2000000;;;;
23/03/2007 8:00;701;9,4;996;3,5;687,326;277,669;383,910;0;0;0;2000000;2000000;;;;
23/03/2007 9:00;861;11,8;996;3,5;872,053;292,560;392,823;0;0;0;2000000;2000000;;;;
23/03/2007 10:00;752;13,8;996;4,2;691,420;292,986;392,886;0;0;0;2000000;2000000;;;;
23/03/2007 11:00;776;15,5;996;9,1;665,451;292,999;392,572;0;0;0;2000000;2000000;;;;
23/03/2007 12:00;898;16,8;996;8,6;753,000;293,000;393,497;0;0;0;2000000;2000000;;;;
23/03/2007 13:00;740;17,4;996;8,1;646,183;293,000;392,806;0;0;0;2000000;2000000;;;;
