date;DNI;DryBulb;Pressure;Wspd;SB.NO.a.mf;SB.NO.a.tin;SB.NO.a.tout;NetPower;AuxPower;GrossPower;SB.NO.a.pin;SB.NO.a.pout;NoGeneration [kW];SF.a.pwr(2);Cycle thermal energy dumped - solar field | (MWt);Parasitic power total consumption | (MWe)
06/04/2007 20:00;0;15,2;993;1,5;204;294,774;302,357;0;0;0;2000000;2000000;;;;
06/04/2007 21:00;0;14,4;993;2,3;204;293,971;290,077;0;0;0;2000000;2000000;;;;
06/04/2007 22:00;0;13,6;993;2,1;204;289,616;284,687;0;0;0;2000000;2000000;;;;
06/04/2007 23:00;0;12,9;993;2,8;204;285,343;280,895;0;0;0;2000000;2000000;;;;
07/04/2007 0:00;0;12,4;993;2,8;204;281,36;277,168;0;0;0;2000000;2000000;;;;
07/04/2007 1:00;0;11,9;993;2,5;204;277,535;273,494;0;0;0;2000000;2000000;;;;
07/04/2007 2:00;0;11,6;993;1,9;204;273,833;269,931;0;0;0;2000000;2000000;;;;
07/04/2007 3:00;0;11,4;993;1,9;204;270,251;266,485;0;0;0;2000000;2000000;;;;
07/04/2007 4:00;0;11,2;993;1,3;204;266,782;263,144;0;0;0;2000000;2000000;;;;
07/04/2007 5:00;0;11,2;993;1,4;204;263,421;259,905;0;0;0;2000000;2000000;;;;
07/04/2007 6:00;165;11,8;993;2,1;204;260,164;256,761;0;0;0;2000000;2000000;;;;
07/04/2007 7:00;213;13;993;3,9;204;258,384;263,15;0;0;0;2000000;2000000;;;;
07/04/2007 8:00;755;14,5;993;3,4;719,907;279,959;293,908;0;0;0;2000000;2000000;;;;
07/04/2007 9:00;721;16,5;993;4,4;750,117;291,688;293;0;0;0;2000000;2000000;;;;
07/04/2007 10:00;443;18;993;4,4;416,592;292,155;293;0;0;0;2000000;2000000;;;;
07/04/2007 11:00;267;18,9;993;3,6;216,929;291,55;293;0;0;0;2000000;2000000;;;;
07/04/2007 12:00;351;19,9;993;4,9;300,819;291,967;293;0;0;0;2000000;2000000;;;;
07/04/2007 13:00;888;21,3;993;5,2;865,985;292,645;293;0;0;0;2000000;2000000;;;;
07/04/2007 14:00;678;21,8;993;7,4;691,91;292,56;293;0;0;0;2000000;2000000;;;;
07/04/2007 15:00;518;22,1;993;7,8;550,547;292,447;293;0;0;0;2000000;2000000;;;;
07/04/2007 16:00;0;21,7;993;9,2;204;291,509;293;0;0;0;2000000;2000000;;;;
07/04/2007 17:00;61;20,7;993;7,4;204;291,503;293;0;0;0;2000000;2000000;;;;
07/04/2007 18:00;0;19,5;993;6,6;204;299,018;316,962;0;0;0;2000000;2000000;;;;
07/04/2007 19:00;0;18,4;993;7;204;302,183;300,237;0;0;0;2000000;2000000;;;;
07/04/2007 20:00;0;17,3;993;5,8;204;298,029;292,658;0;0;0;2000000;2000000;;;;
07/04/2007 21:00;0;16,2;993;5,8;204;293,357;288,464;0;0;0;2000000;2000000;;;;
07/04/2007 22:00;0;15,1;993;5,8;204;289,059;284,536;0;0;0;2000000;2000000;;;;
07/04/2007 23:00;0;14;993;5,6;204;284,968;280,628;0;0;0;2000000;2000000;;;;
08/04/2007 0:00;0;12,9;993;5,4;204;281,017;276,836;0;0;0;2000000;2000000;;;;
08/04/2007 1:00;0;11,8;993;4,6;204;277,198;273,167;0;0;0;2000000;2000000;;;;
08/04/2007 2:00;0;11,1;993;4,1;204;273,503;269,613;0;0;0;2000000;2000000;;;;
08/04/2007 3:00;0;10,5;993;4,4;204;269,926;266,169;0;0;0;2000000;2000000;;;;
08/04/2007 4:00;0;10,1;993;3,6;204;266,46;262,83;0;0;0;2000000;2000000;;;;
08/04/2007 5:00;0;10;993;5,2;204;263,1;259,59;0;0;0;2000000;2000000;;;;
08/04/2007 6:00;164;11,1;993;5,4;204;259,847;256,446;0;0;0;2000000;2000000;;;;
08/04/2007 7:00;650;12,9;993;5,4;525,021;267,301;281,799;0;0;0;2000000;2000000;;;;
08/04/2007 8:00;908;14,9;993;5,4;997,774;290,017;293;0;0;0;2000000;2000000;;;;
08/04/2007 9:00;815;16,9;993;5,6;868,57;292,539;293;0;0;0;2000000;2000000;;;;
08/04/2007 10:00;700;18,7;993;5,2;694,962;292,55;293;0;0;0;2000000;2000000;;;;
08/04/2007 11:00;844;20,1;993;7,4;804,695;292,618;293;0;0;0;2000000;2000000;;;;
08/04/2007 12:00;836;21;993;7,4;787,469;292,612;293;0;0;0;2000000;2000000;;;;
08/04/2007 13:00;778;21,6;993;8,4;754,631;292,596;293;0;0;0;2000000;2000000;;;;
08/04/2007 14:00;767;21,9;993;9,7;790,956;292,615;293;0;0;0;2000000;2000000;;;;
08/04/2007 15:00;394;21,9;993;7,8;408,02;292,254;293;0;0;0;2000000;2000000;;;;
08/04/2007 16:00;437;21,3;993;7,4;479,892;292,364;293;0;0;0;2000000;2000000;;;;
08/04/2007 17:00;243;20,1;993;6,1;204;291,5;293;0;0;0;2000000;2000000;;;;
08/04/2007 18:00;16;18,6;993;5,2;204;291,492;293;0;0;0;2000000;2000000;;;;
08/04/2007 19:00;0;17,3;993;2,6;204;291,485;293;0;0;0;2000000;2000000;;;;
08/04/2007 20:00;0;15,9;993;1,9;204;295,608;305,027;0;0;0;2000000;2000000;;;;
08/04/2007 21:00;0;14,6;993;2,3;204;295,301;291,478;0;0;0;2000000;2000000;;;;
08/04/2007 22:00;0;13,2;993;2,5;204;290,886;285,853;0;0;0;2000000;2000000;;;;
08/04/2007 23:00;0;11,9;993;3,6;204;286,54;282,03;0;0;0;2000000;2000000;;;;
09/04/2007 0:00;0;11;993;3;204;282,504;278,262;0;0;0;2000000;2000000;;;;
09/04/2007 1:00;0;9,9;993;1,6;204;278,628;274,542;0;0;0;2000000;2000000;;;;
09/04/2007 2:00;0;9,4;993;1,4;204;274,88;270,936;0;0;0;2000000;2000000;;;;
09/04/2007 3:00;0;8,8;993;3,4;204;271,251;267,443;0;0;0;2000000;2000000;;;;
09/04/2007 4:00;0;8,4;993;2,3;204;267,734;264,053;0;0;0;2000000;2000000;;;;
09/04/2007 5:00;0;8,3;993;2,5;204;264,326;260,766;0;0;0;2000000;2000000;;;;
09/04/2007 6:00;139;9,5;993;2,6;204;261,027;257,58;0;0;0;2000000;2000000;;;;
09/04/2007 7:00;662;11,3;993;4,4;544,245;268,93;283,312;0;0;0;2000000;2000000;;;;
09/04/2007 8:00;873;13,3;993;4,1;962,313;290,34;293;0;0;0;2000000;2000000;;;;
09/04/2007 9:00;904;15,1;993;6,4;972,296;292,589;293;0;0;0;2000000;2000000;;;;
09/04/2007 10:00;848;16,8;993;6,6;854,748;292,633;293;0;0;0;2000000;2000000;;;;
09/04/2007 11:00;896;18,2;993;8,2;862,808;292,642;293;0;0;0;2000000;2000000;;;;
09/04/2007 12:00;876;19,2;993;7,8;833,019;292,631;293;0;0;0;2000000;2000000;;;;
09/04/2007 13:00;818;19,9;993;9,7;800,883;292,617;293;0;0;0;2000000;2000000;;;;
09/04/2007 14:00;849;20,1;993;9,7;885,549;292,654;293;0;0;0;2000000;2000000;;;;
09/04/2007 15:00;531;19,9;993;8,8;570,341;292,462;293;0;0;0;2000000;2000000;;;;
09/04/2007 16:00;173;19,2;993;8,8;204;291,495;293;0;0;0;2000000;2000000;;;;
09/04/2007 17:00;307;18;993;9,7;204;291,488;293;0;0;0;2000000;2000000;;;;
09/04/2007 18:00;0;16,5;993;7,4;204;291,48;293;0;0;0;2000000;2000000;;;;
09/04/2007 19:00;0;15,9;993;4,6;204;291,477;293;0;0;0;2000000;2000000;;;;
09/04/2007 20:00;0;15,4;993;5,2;204;296,269;307,2;0;0;0;2000000;2000000;;;;
09/04/2007 21:00;0;14,8;993;4,4;204;296,408;292,672;0;0;0;2000000;2000000;;;;
09/04/2007 22:00;0;14,3;993;3;204;291,956;286,827;0;0;0;2000000;2000000;;;;
09/04/2007 23:00;0;13,7;993;3,6;204;287,558;282,991;0;0;0;2000000;2000000;;;;
10/04/2007 0:00;0;13,7;993;3,9;204;283,496;279,214;0;0;0;2000000;2000000;;;;
10/04/2007 1:00;0;13,8;993;4,4;204;279,606;275,482;0;0;0;2000000;2000000;;;;
10/04/2007 2:00;0;13,8;993;4,1;204;275,845;271,866;0;0;0;2000000;2000000;;;;
10/04/2007 3:00;0;13,8;993;3,9;204;272,208;268,369;0;0;0;2000000;2000000;;;;
10/04/2007 4:00;0;13,9;993;4,1;204;268,689;264,984;0;0;0;2000000;2000000;;;;
10/04/2007 5:00;0;13,9;993;4,1;204;265,282;261,703;0;0;0;2000000;2000000;;;;
10/04/2007 6:00;189;15,2;993;4,4;204;261,987;258,523;0;0;0;2000000;2000000;;;;
10/04/2007 7:00;277;16,8;993;2,8;218,076;260,897;268,93;0;0;0;2000000;2000000;;;;
10/04/2007 8:00;0;16,5;993;3;204;275,948;307,986;0;0;0;2000000;2000000;;;;
10/04/2007 9:00;19;17;993;2,5;204;289,798;299,351;0;0;0;2000000;2000000;;;;
10/04/2007 10:00;46;17,6;993;4,6;204;290,824;290,95;0;0;0;2000000;2000000;;;;
10/04/2007 11:00;201;18,7;993;4,4;204;291,81;300,501;0;0;0;2000000;2000000;;;;
10/04/2007 12:00;878;20,8;993;5,2;833,5754;296,564;297,123;0;0;0;2000000;2000000;;;;
10/04/2007 13:00;24;21,3;993;7;204;292,026;293;0;0;0;2000000;2000000;;;;
10/04/2007 14:00;88;21,4;993;5,6;204;291,767;293;0;0;0;2000000;2000000;;;;
10/04/2007 15:00;139;21,8;993;4,7;204;291,639;293;0;0;0;2000000;2000000;;;;
10/04/2007 16:00;1;21,1;993;5,4;204;291,57;293;0;0;0;2000000;2000000;;;;
10/04/2007 17:00;11;20;993;5,6;204;298,17;314,087;0;0;0;2000000;2000000;;;;
10/04/2007 18:00;0;19,4;993;10,2;204;300,879;299,253;0;0;0;2000000;2000000;;;;
10/04/2007 19:00;0;19,1;993;8,4;204;297,065;292,056;0;0;0;2000000;2000000;;;;
10/04/2007 20:00;0;18,5;993;6,1;204;292,544;287,724;0;0;0;2000000;2000000;;;;
10/04/2007 21:00;0;16,5;993;7,4;204;288,285;283,795;0;0;0;2000000;2000000;;;;
10/04/2007 22:00;0;16,7;993;7;204;284,237;279,927;0;0;0;2000000;2000000;;;;
10/04/2007 23:00;0;16,8;993;6,6;204;280,331;276,179;0;0;0;2000000;2000000;;;;
11/04/2007 0:00;0;16,1;993;4,6;204;276,556;272,56;0;0;0;2000000;2000000;;;;
11/04/2007 1:00;0;15,3;993;4,1;204;272,907;269,055;0;0;0;2000000;2000000;;;;
11/04/2007 2:00;0;15;993;2,5;204;269,377;265,657;0;0;0;2000000;2000000;;;;
11/04/2007 3:00;0;14,6;993;3,9;204;265,956;262,363;0;0;0;2000000;2000000;;;;
11/04/2007 4:00;0;14,4;993;2,8;204;262,64;259,164;0;0;0;2000000;2000000;;;;
11/04/2007 5:00;0;14,3;993;3;204;259,422;256,059;0;0;0;2000000;2000000;;;;
11/04/2007 6:00;111;15,7;993;2,8;204;256,307;253,045;0;0;0;2000000;2000000;;;;
11/04/2007 7:00;588;17,5;993;2,1;466,134;264,038;282,997;0;0;0;2000000;2000000;;;;
11/04/2007 8:00;869;18,7;993;1,9;954,37;289,774;293;0;0;0;2000000;2000000;;;;
11/04/2007 9:00;728;20,3;993;1,5;775,776;292,467;293;0;0;0;2000000;2000000;;;;
11/04/2007 10:00;809;21,6;993;2,1;820,185;292,619;293;0;0;0;2000000;2000000;;;;
11/04/2007 11:00;438;22,6;993;3;400,925;292,242;293;0;0;0;2000000;2000000;;;;
11/04/2007 12:00;870;23,8;993;3,2;837,628;292,639;293;0;0;0;2000000;2000000;;;;
11/04/2007 13:00;396;24,3;993;2,1;365,354;292,174;293;0;0;0;2000000;2000000;;;;
11/04/2007 14:00;301;24,4;993;1,7;283,756;291,938;293;0;0;0;2000000;2000000;;;;
11/04/2007 15:00;78;23,9;993;1,2;204;291,521;293;0;0;0;2000000;2000000;;;;
11/04/2007 16:00;2;22,9;993;1;204;291,515;293;0;0;0;2000000;2000000;;;;
11/04/2007 17:00;102;22,1;993;1,2;204;291,511;293;0;0;0;2000000;2000000;;;;
11/04/2007 18:00;2;21,1;993;1,1;204;297,633;313,122;0;0;0;2000000;2000000;;;;
11/04/2007 19:00;0;19,7;993;1,3;204;300,86;299,896;0;0;0;2000000;2000000;;;;
11/04/2007 20:00;0;18,3;993;1,2;204;297,168;292,092;0;0;0;2000000;2000000;;;;
11/04/2007 21:00;0;16,9;993;1,2;204;292,595;287,746;0;0;0;2000000;2000000;;;;
11/04/2007 22:00;0;15,5;993;1,2;204;288,33;283,846;0;0;0;2000000;2000000;;;;
11/04/2007 23:00;0;14,1;993;0,9;204;284,274;279,982;0;0;0;2000000;2000000;;;;
12/04/2007 0:00;0;12,7;993;0,9;204;280,359;276,222;0;0;0;2000000;2000000;;;;
12/04/2007 1:00;0;11,2;993;1;204;276,569;272,578;0;0;0;2000000;2000000;;;;
12/04/2007 2:00;0;10,4;993;2,5;204;272,9;269,042;0;0;0;2000000;2000000;;;;
12/04/2007 3:00;0;9,6;993;3,9;204;269,342;265,61;0;0;0;2000000;2000000;;;;
12/04/2007 4:00;0;9,1;993;2,6;204;265,89;262,279;0;0;0;2000000;2000000;;;;
12/04/2007 5:00;0;9;993;2,6;204;262,542;259,05;0;0;0;2000000;2000000;;;;
12/04/2007 6:00;69;10,2;993;4,4;204;259,302;255,918;0;0;0;2000000;2000000;;;;
12/04/2007 7:00;480;11,9;993;3,2;382,993;263,483;279,24;0;0;0;2000000;2000000;;;;
12/04/2007 8:00;839;13,7;993;4,6;905,156;287,987;293;0;0;0;2000000;2000000;;;;
12/04/2007 9:00;825;15,5;993;6,4;887,534;292,421;293;0;0;0;2000000;2000000;;;;
12/04/2007 10:00;704;17,1;993;7;711,528;292,551;293;0;0;0;2000000;2000000;;;;
12/04/2007 11:00;724;18,5;993;7,4;699,849;292,558;293;0;0;0;2000000;2000000;;;;
12/04/2007 12:00;904;19,4;993;8,2;876,672;292,649;293;0;0;0;2000000;2000000;;;;
12/04/2007 13:00;377;19,6;993;8,4;346,449;292,114;293;0;0;0;2000000;2000000;;;;
12/04/2007 14:00;146;19,1;993;8,8;204;291,494;293;0;0;0;2000000;2000000;;;;
12/04/2007 15:00;24;18,5;993;9,7;204;291,491;293;0;0;0;2000000;2000000;;;;
12/04/2007 16:00;126;17,8;993;7;204;291,487;293;0;0;0;2000000;2000000;;;;
12/04/2007 17:00;113;16,7;993;7;204;291,481;293;0;0;0;2000000;2000000;;;;
12/04/2007 18:00;2;15,5;993;5,6;204;291,475;293;0;0;0;2000000;2000000;;;;
12/04/2007 19:00;0;14,3;993;4,7;204;296,155;307,261;0;0;0;2000000;2000000;;;;
12/04/2007 20:00;0;13,1;993;4,1;204;296,736;293,509;0;0;0;2000000;2000000;;;;
12/04/2007 21:00;0;11,9;993;2,8;204;292,418;287,308;0;0;0;2000000;2000000;;;;
12/04/2007 22:00;0;10,7;993;3,4;204;287,984;283,375;0;0;0;2000000;2000000;;;;
12/04/2007 23:00;0;9,4;993;2,6;204;283,874;279,567;0;0;0;2000000;2000000;;;;
13/04/2007 0:00;0;8,7;993;2,6;204;279,944;275,8;0;0;0;2000000;2000000;;;;
13/04/2007 1:00;0;7,9;993;2,5;204;276,141;272,142;0;0;0;2000000;2000000;;;;
13/04/2007 2:00;0;7,5;993;2,1;204;272,462;268,601;0;0;0;2000000;2000000;;;;
13/04/2007 3:00;0;7,1;993;3,2;204;268,899;265,171;0;0;0;2000000;2000000;;;;
13/04/2007 4:00;0;6,8;993;1,9;204;265,446;261,843;0;0;0;2000000;2000000;;;;
13/04/2007 5:00;0;6,7;993;1,9;204;262,099;258,616;0;0;0;2000000;2000000;;;;
13/04/2007 6:00;262;8;993;2,3;204;258,86;255,486;0;0;0;2000000;2000000;;;;
13/04/2007 7:00;591;10;993;1,7;484,392;267,154;286,165;0;0;0;2000000;2000000;;;;
13/04/2007 8:00;868;12,2;993;2,1;964,502;290,722;293;0;0;0;2000000;2000000;;;;
13/04/2007 9:00;822;14,3;993;1,7;889,638;292,568;293;0;0;0;2000000;2000000;;;;
13/04/2007 10:00;724;16,2;993;2,1;733,004;292,571;293;0;0;0;2000000;2000000;;;;
13/04/2007 11:00;871;17,8;993;1,9;855,597;292,638;293;0;0;0;2000000;2000000;;;;
13/04/2007 12:00;844;18,9;993;1,5;819,32;292,624;293;0;0;0;2000000;2000000;;;;
13/04/2007 13:00;881;19,7;993;1,8;885,651;292,653;293;0;0;0;2000000;2000000;;;;
13/04/2007 14:00;732;20;993;3,6;767,053;292,6;293;0;0;0;2000000;2000000;;;;
13/04/2007 15:00;381;19,9;993;2,6;399,448;292,232;293;0;0;0;2000000;2000000;;;;
13/04/2007 16:00;466;19,2;993;3;513;292,401;293;0;0;0;2000000;2000000;;;;
13/04/2007 17:00;258;18;993;2,3;204;291,488;293;0;0;0;2000000;2000000;;;;
13/04/2007 18:00;81;16,5;993;1,6;204;291,48;293;0;0;0;2000000;2000000;;;;
13/04/2007 19:00;0;15,5;993;1,9;204;291,475;293;0;0;0;2000000;2000000;;;;
13/04/2007 20:00;0;14,5;993;2,5;204;296,107;306,677;0;0;0;2000000;2000000;;;;
13/04/2007 21:00;0;13,5;993;3,9;204;296,127;292,365;0;0;0;2000000;2000000;;;;
13/04/2007 22:00;0;12,5;993;5,6;204;291,675;286,566;0;0;0;2000000;2000000;;;;
13/04/2007 23:00;0;11,5;993;8,8;204;287,279;282,717;0;0;0;2000000;2000000;;;;
14/04/2007 0:00;0;10,8;993;8,2;204;283,206;278,923;0;0;0;2000000;2000000;;;;
14/04/2007 1:00;0;10,2;993;9,2;204;279,3;275,175;0;0;0;2000000;2000000;;;;
14/04/2007 2:00;0;9,8;993;12;204;275,523;271,54;0;0;0;2000000;2000000;;;;
14/04/2007 3:00;0;9,5;993;8,8;204;271,867;268,021;0;0;0;2000000;2000000;;;;
14/04/2007 4:00;0;9,2;993;7,8;204;268,327;264,615;0;0;0;2000000;2000000;;;;
14/04/2007 5:00;0;9,2;993;10,2;204;264,899;261,313;0;0;0;2000000;2000000;;;;
14/04/2007 6:00;17;9,7;993;7,4;204;261,579;258,11;0;0;0;2000000;2000000;;;;
14/04/2007 7:00;317;11;993;10,5;255,419;261,614;273,131;0;0;0;2000000;2000000;;;;
14/04/2007 8:00;873;12,8;993;10,9;917,913;286,724;295,984;0;0;0;2000000;2000000;;;;
14/04/2007 9:00;656;14,4;993;11,3;698,94;292,277;293;0;0;0;2000000;2000000;;;;
14/04/2007 10:00;603;16;993;10,9;603,435;292,456;293;0;0;0;2000000;2000000;;;;
14/04/2007 11:00;201;16,6;993;9,7;204;291,475;293;0;0;0;2000000;2000000;;;;
14/04/2007 12:00;196;16,9;993;11,5;204;291,479;293;0;0;0;2000000;2000000;;;;
14/04/2007 13:00;75;17,2;993;11,3;204;291,482;293;0;0;0;2000000;2000000;;;;
14/04/2007 14:00;60;16,7;993;10,5;204;291,48;293;0;0;0;2000000;2000000;;;;
14/04/2007 15:00;38;16,6;993;7,8;204;291,48;293;0;0;0;2000000;2000000;;;;
14/04/2007 16:00;2;15,9;993;9,2;204;297,505;312,376;0;0;0;2000000;2000000;;;;
14/04/2007 17:00;46;15,3;993;9,7;204;300,348;300,137;0;0;0;2000000;2000000;;;;
14/04/2007 18:00;2;14,4;993;8,4;204;298,757;298,015;0;0;0;2000000;2000000;;;;
14/04/2007 19:00;0;13,5;993;9,7;204;296,306;292,94;0;0;0;2000000;2000000;;;;
14/04/2007 20:00;0;12,6;993;9,2;204;292,316;287,679;0;0;0;2000000;2000000;;;;
14/04/2007 21:00;0;11,7;993;5,8;204;288,046;283,488;0;0;0;2000000;2000000;;;;
14/04/2007 22:00;0;10,8;993;5,8;204;283,941;279,611;0;0;0;2000000;2000000;;;;
14/04/2007 23:00;0;9,9;993;7;204;280,002;275,848;0;0;0;2000000;2000000;;;;
15/04/2007 0:00;0;9,2;993;6,6;204;276,199;272,193;0;0;0;2000000;2000000;;;;
15/04/2007 1:00;0;8,4;993;7;204;272,517;268,651;0;0;0;2000000;2000000;;;;
15/04/2007 2:00;0;8,1;993;10,5;204;268,954;265,218;0;0;0;2000000;2000000;;;;
15/04/2007 3:00;0;7,7;993;9,2;204;265,498;261,888;0;0;0;2000000;2000000;;;;
15/04/2007 4:00;0;7,4;993;12,7;204;262,147;258,657;0;0;0;2000000;2000000;;;;
15/04/2007 5:00;0;7,4;993;10,9;204;258,897;255,519;0;0;0;2000000;2000000;;;;
15/04/2007 6:00;387;8,5;993;8,8;204;255,747;252,474;0;0;0;2000000;2000000;;;;
15/04/2007 7:00;329;9,6;993;9,7;266,243;256,304;269,008;0;0;0;2000000;2000000;;;;
15/04/2007 8:00;231;10,8;993;10,5;204;274,566;299,941;0;0;0;2000000;2000000;;;;
15/04/2007 9:00;290;11,8;993;12;256,396;284,282;293;0;0;0;2000000;2000000;;;;
15/04/2007 10:00;865;13,7;993;14,1;880,322;291,134;293;0;0;0;2000000;2000000;;;;
15/04/2007 11:00;535;14,9;993;14,6;506,657;292,268;293;0;0;0;2000000;2000000;;;;
15/04/2007 12:00;562;15,8;993;13,2;532,719;292,396;293;0;0;0;2000000;2000000;;;;
15/04/2007 13:00;775;16,7;993;12;779,016;292,599;293;0;0;0;2000000;2000000;;;;
15/04/2007 14:00;383;16,8;993;12,9;379,542;292,183;293;0;0;0;2000000;2000000;;;;
15/04/2007 15:00;6;15,9;993;15,5;204;291,477;293;0;0;0;2000000;2000000;;;;
15/04/2007 16:00;0;15,2;993;17,3;204;291,473;293;0;0;0;2000000;2000000;;;;
15/04/2007 17:00;2;14,2;993;13,6;204;297,067;309,867;0;0;0;2000000;2000000;;;;
15/04/2007 18:00;0;13,3;993;11,3;204;297,833;294,4;0;0;0;2000000;2000000;;;;
15/04/2007 19:00;0;12,5;993;10,9;204;293,414;288,228;0;0;0;2000000;2000000;;;;
15/04/2007 20:00;0;11,7;993;8,2;204;288,938;284,28;0;0;0;2000000;2000000;;;;
15/04/2007 21:00;0;11;993;6,4;204;284,796;280,44;0;0;0;2000000;2000000;;;;
15/04/2007 22:00;0;10,2;993;7;204;280,833;276,648;0;0;0;2000000;2000000;;;;
15/04/2007 23:00;0;9,5;993;5,8;204;277,004;272,968;0;0;0;2000000;2000000;;;;
16/04/2007 0:00;0;8,8;993;3,4;204;273,299;269,407;0;0;0;2000000;2000000;;;;
16/04/2007 1:00;0;8,1;993;2,8;204;269,713;265,959;0;0;0;2000000;2000000;;;;
16/04/2007 2:00;0;7,7;993;3,9;204;266,241;262,614;0;0;0;2000000;2000000;;;;
16/04/2007 3:00;0;7,3;993;3,6;204;262,873;259,366;0;0;0;2000000;2000000;;;;
16/04/2007 4:00;0;7,1;993;2,8;204;259,606;256,213;0;0;0;2000000;2000000;;;;
16/04/2007 5:00;0;7;993;3,2;204;256,434;253,15;0;0;0;2000000;2000000;;;;
16/04/2007 6:00;84;8;993;3,4;204;253,359;250,175;0;0;0;2000000;2000000;;;;
16/04/2007 7:00;147;9,2;993;4,9;204;251,425;254,57;0;0;0;2000000;2000000;;;;
16/04/2007 8:00;5;9,6;993;4,7;204;258,579;276,515;0;0;0;2000000;2000000;;;;
16/04/2007 9:00;422;10,9;993;6,6;335,6285;272,385;290,592;0;0;0;2000000;2000000;;;;
16/04/2007 10:00;37;11,4;993;5,8;204;285;293;0;0;0;2000000;2000000;;;;
16/04/2007 11:00;759;13,2;993;2,6;668,966;290,747;293;0;0;0;2000000;2000000;;;;
16/04/2007 12:00;88;13,7;993;1,9;204;291,128;293;0;0;0;2000000;2000000;;;;
16/04/2007 13:00;867;14,9;993;2,5;835,906;292,549;293;0;0;0;2000000;2000000;;;;
16/04/2007 14:00;98;14,8;993;3,6;204;291,461;293;0;0;0;2000000;2000000;;;;
16/04/2007 15:00;10;14,2;993;3,4;204;291,463;293;0;0;0;2000000;2000000;;;;
16/04/2007 16:00;379;14,4;993;3,2;330,299;292,051;293;0;0;0;2000000;2000000;;;;
16/04/2007 17:00;91;13,8;993;3,4;204;291,465;293;0;0;0;2000000;2000000;;;;
16/04/2007 18:00;4;12,9;993;3;204;291,46;293;0;0;0;2000000;2000000;;;;
16/04/2007 19:00;0;12,1;993;2,3;204;291,456;293;0;0;0;2000000;2000000;;;;
16/04/2007 20:00;0;11,2;993;2,1;204;293,126;296,991;0;0;0;2000000;2000000;;;;
16/04/2007 21:00;0;10,4;993;3,6;204;291,189;287,016;0;0;0;2000000;2000000;;;;
16/04/2007 22:00;0;9,6;993;2,3;204;286,892;282,163;0;0;0;2000000;2000000;;;;
16/04/2007 23:00;0;8,8;993;2,1;204;282,737;278,415;0;0;0;2000000;2000000;;;;
17/04/2007 0:00;0;8,2;993;1,7;204;278,829;274,73;0;0;0;2000000;2000000;;;;
17/04/2007 1:00;0;7,6;993;1,6;204;275,066;271,113;0;0;0;2000000;2000000;;;;
17/04/2007 2:00;0;7,3;993;2,8;204;271,424;267,604;0;0;0;2000000;2000000;;;;
17/04/2007 3:00;0;7;993;2,3;204;267,893;264,202;0;0;0;2000000;2000000;;;;
17/04/2007 4:00;0;6,8;993;1,7;204;264,472;260,905;0;0;0;2000000;2000000;;;;
17/04/2007 5:00;0;6,8;993;1,5;204;261,155;257,707;0;0;0;2000000;2000000;;;;
17/04/2007 6:00;46;8,3;993;0,9;204;257,947;254,605;0;0;0;2000000;2000000;;;;
17/04/2007 7:00;696;10,4;993;0,8;604,496;268,81;284,728;0;0;0;2000000;2000000;;;;
17/04/2007 8:00;854;12,4;993;0,8;955,127;290,841;293;0;0;0;2000000;2000000;;;;
17/04/2007 9:00;885;14,3;993;0,5;971,897;292,607;293;0;0;0;2000000;2000000;;;;
17/04/2007 10:00;492;15,2;993;0,8;489,228;292,358;293;0;0;0;2000000;2000000;;;;
17/04/2007 11:00;889;16,7;993;0,7;892,04;292,651;293;0;0;0;2000000;2000000;;;;
17/04/2007 12:00;883;17,9;993;0,8;878,081;292,648;293;0;0;0;2000000;2000000;;;;
17/04/2007 13:00;872;18,9;993;1,2;892,28;292,655;293;0;0;0;2000000;2000000;;;;
17/04/2007 14:00;694;19,1;993;0,9;734,531;292,581;293;0;0;0;2000000;2000000;;;;
17/04/2007 15:00;9;18,1;993;1;204;291,489;293;0;0;0;2000000;2000000;;;;
17/04/2007 16:00;164;17,3;993;0,9;204;291,485;293;0;0;0;2000000;2000000;;;;
17/04/2007 17:00;4;16;993;1;204;291,477;293;0;0;0;2000000;2000000;;;;
17/04/2007 18:00;4;14,8;993;0,8;204;291,471;293;0;0;0;2000000;2000000;;;;
17/04/2007 19:00;0;13,6;993;1,1;204;293,852;299,403;0;0;0;2000000;2000000;;;;
17/04/2007 20:00;0;12,4;993;0,9;204;292,482;288,503;0;0;0;2000000;2000000;;;;
17/04/2007 21:00;0;11,2;993;1,3;204;288,18;283,373;0;0;0;2000000;2000000;;;;
17/04/2007 22:00;0;9,9;993;0,3;204;283,971;279,595;0;0;0;2000000;2000000;;;;
17/04/2007 23:00;0;8,7;993;0,1;204;280,025;275,893;0;0;0;2000000;2000000;;;;
18/04/2007 0:00;0;7,5;993;0,2;204;276,231;272,249;0;0;0;2000000;2000000;;;;
18/04/2007 1:00;0;6,3;993;0,4;204;272,554;268,705;0;0;0;2000000;2000000;;;;
18/04/2007 2:00;0;5,6;993;0,3;204;268,989;265,266;0;0;0;2000000;2000000;;;;
18/04/2007 3:00;0;4,9;993;0,5;204;265,53;261,931;0;0;0;2000000;2000000;;;;
18/04/2007 4:00;0;4,4;993;0,6;204;262,173;258,69;0;0;0;2000000;2000000;;;;
18/04/2007 5:00;0;4,4;993;0,6;204;258,915;255,543;0;0;0;2000000;2000000;;;;
